file,offset,score,speaker,ours,reference,reference_speaker,episode,japanese
22/S2046.DAT,0x48B78,0.12,병사,병사: 하지만 왕의 장례는 삼 일 전에 끝났습니다만.,,,,兵士  / しかし、王のそうぎは3日前に終わりましたよ
22/S2046.DAT,0x48BCE,0.00,,어?,,,,え？<CTRL:E4:3D>
22/S2046.DAT,0x48C0C,0.11,,끝나 버렸다고!?,,,,終わつちゃつたとな!？<CTRL:E4:3D>
22/S2046.DAT,0x48C4C,0.00,병사,병사: 예.,,,,兵士  / ええ。
22/S2046.DAT,0x48C8C,0.33,,으아앗! 이게 무슨 일이야!!,아크. 무슨... 무슨 일이야?,,10,うがあっっっ! / <CTRL:E4:3D>どないひょーーー!!<CTRL:E4:3D>
22/S2046.DAT,0x48CDC,0.21,,난처하군요. 이대로는 돌아갈 수 없습니다.,저도 알 수 없습니다.,,10,こまりましたな、<CTRL:E4:3D>このままじゃ帰れませんわ<CTRL:E4:3D>
22/S2046.DAT,0x48D28,0.16,병사,"병사: 저, 그러시다면 왕의 능에 참배하고 가 주시겠습니까?",,,,兵士  / あの、それならば、王のはかにお参りしていつてくれませんか？
22/S2046.DAT,0x48D82,0.00,,뭐?,,,,なに？<CTRL:E4:3D>
22/S2046.DAT,0x48DC0,0.20,,무덤이라고!?,지금 돌이.. 슬픔 이라고..,,18,はかとな!？<CTRL:E4:3D>
22/S2046.DAT,0x48DFA,0.09,병사,"병사: 예, 그러시면 분명 돌아가신 왕께서도 좋아하실 겁니다.",,,,兵士  / はい、それならばきつと亡き王もお喜びになられますよ。
22/S2046.DAT,0x48E54,0.26,,"그, 그거 좋은 생각이군. 당장 가 보도록 하지!",일단은 가보도록 하지..,,13,そ、そりゃー良い考えであるな。<CTRL:E4:3D>さつそく参るとしようぞ!
22/S2046.DAT,0x48EAC,0.38,,"그렇군요. 가자, 너희들!",그렇군요.,,8,そうですな、<CTRL:E4:3D>行くぞお前達!
22/S2046.DAT,0x48EFE,0.05,헤모,헤모: 헤모오오오!!,,,,へモ へモーーーー!!
22/S2046.DAT,0x48F86,0.00,병사,병사: ?,,,,兵士  / ？
22/S2046.DAT,0x490BA,0.33,바치,바치: 출발하시겠습니까?,그래도 떠나시겠습니까?,,6,バッチ  / 出発なさいますか？
22/S2046.DAT,0x49102,0.12,,|출발|그만,,,,<CTRL:E5:03>出発する / <CTRL:E5:03>出発しない
22/S2046.DAT,0x49150,0.12,바치,바치: 다녀오십시오.,,,,バッチ  / 行つてらつしゃいませ
22/S2046.DAT,0x49276,0.21,바치,바치: 언제든 정비하여 기다리고 있습니다.,기다리고?,,11,バッチ  / いつでも整備してお待ちしております。
22/S2047.DAT,0x47FD2,0.57,,"다들, 잠깐 기다려 줘.",잠깐 기다려!,아크,19,みんな、ちょつと待つてくれ。
22/S2047.DAT,0x48042,0.22,,"우리는 지금부터 팔렌시아 성으로 돌아가지만, 이제 여기에 다시 돌아오지 못할지도 몰라.","내가 만약 팔렌시아 성으로 돌아가게 되면, 두 번 다시 만나지 못하겠죠.",아크,19,俺達は今から / パレンシア城に戻るけど / もうここに戻つてこられないかもしれないんだ。
22/S2047.DAT,0x480A2,0.08,,지금까지 정말 고마웠어.,,,,<CTRL:E4:3D>今までどうもありがとう。
22/S2047.DAT,0x480E8,0.12,초핀,초핀: 저는 국왕의 명을 따를 뿐입니다. 따로 감사하실 필요는 없습니다.,,,,チョピン  / 私は、国王の命に従つただけです。 / 別段お礼には及びません。
22/S2047.DAT,0x48146,0.20,,고마워,고마워. 다시 만나도록 하자.,아크,21,ありがとう。
22/S2047.DAT,0x4818E,0.09,,"흥, 정 없는 놈들이군.",,,,ちつ / <CTRL:E4:3D>愛想のねえ野郎どもだぜ。
22/S2047.DAT,0x481D8,0.25,,"기다렸지, 가자.","괜찮겠지, 가자.",아크,6,待たせた、行こう。
22/S2047.DAT,0x48232,0.20,,잘 있어.,곧 너를 만나러 올게. 잘 있어!,아크,21,あばよ。
22/S2051.DAT,0x478A6,0.71,국왕,국왕: 네가 아크인가?,"""그래. 네가 아크인가?""",,3,国王  / おまえが、アークか？
22/S2051.DAT,0x478F0,0.00,아크,아크: 예.,,,,はい。
22/S2051.DAT,0x4792C,0.08,국왕,국왕: 시온산에서의 활약은 들었다. 신기한 힘을 지녔다고 하더구나.,,,,国王  / シオン山での活やく / わしの耳にも入つておる。 / 変わつた力を持つているそうじゃな？
22/S2051.DAT,0x4799C,0.22,아크,아크: 산의 정령에게서 힘을 받았습니다.,저는 가디언의 힘과 축복을 받았습니다.,,6,山で精霊(せいれい)から力を / もらいました。
22/S2051.DAT,0x479EC,0.15,국왕,국왕: 정령에게서?,,,,国王  / 精霊とな？
22/S2051.DAT,0x47A28,0.10,국왕,국왕: 그래서 정령이 네게 뭐라고 하더냐?,,,,国王  / それで、精霊はおまえに / なんと言つた？
22/S2051.DAT,0x47A7C,0.12,아크,아크: 정령은 인류가 멸망할 거라고 했습니다.,,,,はい<CTRL:E4:0B> / 精霊は 人が滅びると / 言つていました。
22/S2051.DAT,0x47AD0,0.18,국왕,국왕: 인류가 멸망한다고... 그것은...,,,,国王  / 人類が滅びるとな。 / それは・・。
22/S2051.DAT,0x47B22,0.10,대신,대신: 아크라고 했지. 함부로 그런 말을 입에 담는 게 아니다.,,,,大臣  / アークと申したな。 / めつたなこを口にするものではない。
22/S2051.DAT,0x47B7E,0.10,대신,"대신: 왕이시여, 이런 아이의 말 따위는...",,,,大臣  / 王よ、このような子供の話など・・・。
22/S2051.DAT,0x47BD2,0.07,국왕,국왕: 세상이 멸망한다... 황태자였던 형이 사라질 때도 그런 말을 했지...,,,,国王  / 世界が滅びる・・皇太子であつた兄が / 姿を消した時にもそんなこを・・。
22/S2051.DAT,0x47C38,0.12,국왕,"국왕: 아크여, 너에게 부탁이 있다. 우리나라에 전해 내려오는 성궤에 관한 것이다...",,,,国王  / アークよ、お前にたのみがある。わが国に伝わる<G:90>聖柩<G:89>(せいひつ)にかするものだ・・。
22/S2051.DAT,0x47CA4,0.12,대신,대신: 이 자가 전설의 용자라고 정해진 것도 아닙니다. 아직 그 이야기는 이르다고 생각합니다만.,,,,大臣  / この者が伝説の勇者だと / 決まつたわけではないのですぞ。 / まだその話は早いかと。
22/S2051.DAT,0x47D0E,0.08,국왕,국왕: 그렇다면 어찌하면 좋겠는가?,,,,国王  / ではどうすれば良い。
22/S2051.DAT,0x47D50,0.11,대신,대신: 제게 맡겨 주십시오.,,,,大臣  / 私におまかせを。
22/S2051.DAT,0x47D9C,0.11,대신,"대신: 아크인지 뭔지, 네가 정말 정령의 힘을 얻은 자인지 시험해 보겠다.",,,,大臣  / アークとやら、お前が本当に / 精霊の力をさすかつた者かどうかを / 試させてもらおう。
22/S2051.DAT,0x47E00,0.14,대신,대신: 여기서 북쪽으로 가면 코르보 평원이라는 곳이 있다.,,,,大臣  / ここから北にいくと / コルボ平原という場所がある。
22/S2051.DAT,0x47E54,0.15,대신,대신: 저기 있는 몬스터를 없애 주었으면 한다.,,,,大臣  / そこのモンスターを退治して欲しいのだ。
22/S2051.DAT,0x47EA2,0.06,대신,대신: 이미 토벌 부대가 출발해 있다.,,,,大臣  / すでに、討伐(とうばつ)部隊が / 出発しておる。
22/S2051.DAT,0x47EF6,0.07,대신,대신: 당장 가서 그들 앞에서 그 힘을 보여 보아라.,,,,大臣  / すぐ行つて彼らの前で / その力をみせてみるがよい。
22/S2051.DAT,0x47F4A,0.80,아크,아크: 알겠습니다.,네 알겠습니다.,정체불명의 인물,7,はい。
22/S2051.DAT,0x47F86,0.25,국왕,국왕: 기대하마.,기대하도록 하겠네.,,6,国王  / 期待しておるぞ。
22/S2052.DAT,0x47908,0.31,,코르보 평원의 몬스터 토벌 보고를 하러 왔습니다.,콜보 평원의 몬스터들을 전부 해치우고 왔습니다.,아크,4,コルボ平原の / モンスター討伐(とうばつ)の / 報告に来ました。
22/S2052.DAT,0x47962,0.09,대신,대신: 왜 토벌 부대의 자들이 없는 거지?,,,,大臣  / なぜ、討伐部隊の者がおらん？
22/S2052.DAT,0x479BC,0.07,포코,포코: 그 일은 제가... 그러니까...,,,,それにかしては、ぼくが、 / あの<CTRL:E4:15>・<CTRL:E4:0B>・<CTRL:E4:15>・その<CTRL:E4:0B>・<CTRL:E4:15>・<CTRL:E4:0B>・
22/S2052.DAT,0x47A16,0.10,대신,대신: 너는?,,,,大臣  / おまえは？
22/S2052.DAT,0x47A5A,0.11,포코,"포코: 예, 토벌대 소속 포코입니다.",,,,はい、討伐部隊のポコです。
22/S2052.DAT,0x47AA0,0.14,대신,대신: 네가?,,,,大臣  / お前が？
22/S2052.DAT,0x47ADE,0.38,포코,포코: 예... 저를 제외한 토벌대는 전멸했습니다.,예. 장군님. 그곳의 군대는 전멸했습니다.. 저를 제외하곤...,포코,4,はい、それで、その・・部隊は / ぼくをのぞいて全滅(ぜんめつ)したんです。
22/S2052.DAT,0x47B42,0.12,국왕,국왕: 뭐라고? 전멸했다고!,,,,国王  / なに？全滅とな!
22/S2052.DAT,0x47B8A,0.21,대신,대신: 거짓말하지 마라. 그 부대는 군에서도 왕을 지키는 최고의 병사들이야.,"뭐? 전멸했다고? 거짓말 하지 마라! 그곳으로 보는 군대는 최고의 정예들이란 말이다! 너는 지금 책임을 피하려 거짓말 하는 게 아니냐?""",장관,4,大臣  / うそをつくな。 / あの部隊は軍の中でも王をお守りする最高の兵士達だぞ。
22/S2052.DAT,0x47C40,0.18,아크,아크: 아닙니다. 명령대로 토벌했습니다.,,,,いいえ、ご命令どおり / 退治してきました。
22/S2052.DAT,0x47C8C,0.16,아크,아크: 하지만 그곳의 마물은 끝없이 나타나고 있습니다.,,,,ただ、あそこのモンスターは / いくらでも出てきてますよ。
22/S2052.DAT,0x47CE0,0.17,국왕,국왕: 끝없이 나타난다고!,,,,国王  / 何、いくらでも!
22/S2052.DAT,0x47D26,0.08,대신,대신: 너희 같은 아이들만으로 저 부대를 전멸시킨 몬스터를 쓰러뜨릴 수 있을 리가 없잖아.,,,,大臣  / おまえ達のような子供だけで、あの部隊を全滅させたモンスターを倒せるわけがないだろう。
22/S2052.DAT,0x47D9C,0.22,병사,병사: 보고드립니다! 마물들이 팔렌시아성으로 진격 중입니다. 곧 성에 도달합니다!,"폐하, 몬스터들이 팔렌시아 성으로 쳐들어오고 있습니다! 곧 게이트를 지날 것으로 보입니다.",병사,4,兵士  / 報告いたします。モンスターがパレンシア城に向かつて来ております。 / 今にも城に達するかと。
22/S2052.DAT,0x47E0E,0.17,국왕,국왕: 벌써 코앞이라고!,,,,国王  / 今にもとな!
22/S2052.DAT,0x47E52,0.14,대신,대신: 병사들은 뭘 하고 있는 게냐!,,,,大臣  / 兵達は何をしておる!
22/S2052.DAT,0x47E94,0.23,병사,병사: 전혀 상대가 되지 않습니다...,멀지 않았습니다.,아크,19,兵士  / それが、いつこうに芽が立たす・・。
22/S2052.DAT,0x47EE8,0.16,아크,아크: 제 말이 거짓인지 아닌지 직접 보여 드리겠습니다.,,,,じゃあ、俺の言つたことが / うそかどうかお目にかけますよ。
22/S2052.DAT,0x47F40,0.20,아크,"아크: 가자, 포코!",미안.. 가자!,아크,19,行くぞポコ。
22/S2052.DAT,0x47FA0,0.17,국왕,국왕: 직접 보여 주겠다고!,,,,国王  / お目にかけるとな!
22/S2053.DAT,0x478CE,0.09,국왕,국왕: 마물들을 훌륭히 물리쳐 주었구나.,,,,国王  / よくぞ、モンスターを追いはらつてくれた
22/S2053.DAT,0x47928,0.21,아크,아크: 이제 저희의 힘을 믿어 주시겠습니까?,그래도 떠나시겠습니까?,,6,俺達の力が / わかつてもらえましたか？
22/S2053.DAT,0x4797A,0.13,대신,대신: 알겠다고 했다고!?,,,,大臣  / わかつたかだと!？
22/S2053.DAT,0x479BA,0.09,대신,대신: 네가 이야기하는 분을 누구라고 생각하는 거냐.,,,,大臣  / おまえの話しているお方を / どなただと思つているのだ。
22/S2053.DAT,0x47A1E,0.14,국왕,"국왕: 그만하게, 안델!",,,,国王  / やめないかアンデル!
22/S2053.DAT,0x47A60,0.11,국왕,국왕: 괜찮지 않은가. 틀림없이 이들의 힘으로 우리가 구원받았으니.,,,,国王  / いいではないか。 / 聞違いなくこの者達の力で / 救われたのだから。
22/S2053.DAT,0x47AC0,0.14,국왕,국왕: 쓸데없는 의심을 해서 미안하구나.,,,,国王  / つまらぬこを言つて悪かつたな。
22/S2053.DAT,0x47B0E,0.06,국왕,"국왕: 그럼, 방금 말한 성궤를 네가 찾아 주었으면 하는데...",,,,国王  / では、この聞話しかけた / <G:90>聖柩<G:89>(せいひつ)を、おまえに / さがしてもらおうと思うのじゃが・・。
22/S2053.DAT,0x47B80,0.07,국왕,국왕: 그 전에 이 나라의 전설과 내 형에 관해 이야기해야겠구나.,,,,国王  / その前に、この国に伝わる伝説と / わしの兄について話さなければならん。
22/S2054.DAT,0x4792E,0.17,,미르마나의 보고를 하러 왔습니다.,,,,ミルマーナの報告にきました
22/S2054.DAT,0x47970,0.10,대신,대신: 수고했다. 하지만 공교롭게도 국왕께서는 편찮으신 모양이다. 대신 내가 이야기를 듣도록 하지.,,,,大臣  / ご苦労 / だがあいにく国王はぐあいが悪いようだ / 代わつて私が話を聞こう
22/S2054.DAT,0x479DE,0.16,병사,병사: 대신께 보고드립니다. 모반인 토슈를 지하 감옥에 가두었습니다.,,,,兵士  / 大臣に報告いたします / 謀反人(むほんにん)トッシュを / 地下牢に捕らえました
22/S2054.DAT,0x47A44,0.10,대신,"대신: 그런가, 좋아. 알겠다.",,,,大臣  / そうか、よしわかつた
22/S2054.DAT,0x47A86,0.20,대신,대신: 급한 일이 생긴 모양이군. 이야기는 나중에 듣도록 하지.,"아주 좋아. 바로 가보도록 하... 오, 아크. 아쉽게도 급한일이 생겨버렸군. 명령에 대한 보고는 나중에 듣도록 하겠다. 해산하도록.",,8,大臣  / 急用ができたようだ / 話は後ほど聞くとしよう
22/S2054.DAT,0x47AD6,0.11,대신,대신: 물러가 보아라.,,,,大臣  / 下がるがよい
22/S2055.DAT,0x478F0,0.14,국왕,"국왕: 그러면 형이 네 아비라고, 정령이 말했다는 것이냐?",,,,国王  / それでは、兄がお前の父だと / 精霊が言つたのだな？
22/S2055.DAT,0x4794A,0.00,,예.,,,,はい。
22/S2055.DAT,0x47980,0.12,대신,대신: 무슨 말을! 너 같은 자가 왕가의 피를 이었다니...,,,,大臣  / 何を言うか! / おまえのような者が / 王家の血をひくなどと・。
22/S2055.DAT,0x479E0,0.11,대신,"대신: 왕이시여, 이 자는 왕가를 빼앗으려 하고 있을지도 모르겠습니다.",,,,大臣  / 王よ、この者は王家乗つ取りをもくろんでおるやも。
22/S2055.DAT,0x47A94,0.18,국왕,"국왕: 아크라 했나, 그 이야기가 사실임을 보일 물건은 있는가?",,,,国王  / アークとやら、 / 何かその話がまことであると / 示すものはあるのか？
22/S2055.DAT,0x47AFC,0.17,,정령이 이것을 아버지에게서 맡았다고...,,,,精霊が、これを父からあすかつたと・・。
22/S2055.DAT,0x47B58,0.08,국왕,국왕: 이것은 틀림없이 스메리아 왕가에 전해지는 용자의 증표.,,,,国王  / これはまさしく、 / スメリア王家に伝わる<G:90>勇者の証し<G:89>。
22/S2055.DAT,0x47C24,0.10,국왕,국왕: 성궤와 정령과 형 사이에 무슨 관계가 있다는 것이냐?,,,,国王  / <G:90>聖柩<G:89>(せいひつ)と精霊と兄との聞にどんなか係があるというのだ？
22/S2055.DAT,0x47CF0,0.16,국왕,국왕: 어째서 우리의 미래가... 대체 우리가 무엇을 했다는 것이냐?,,,,国王  / なぜ、我々の未来が・・。 / いつたい我々が何をしたというのだ？
22/S2055.DAT,0x47D54,0.20,,스스로의 욕망을 위해 자연과 이 세계를 파괴하고 바꾸어 가는...,자연을 파괴하고 그들이 열망하는 대로 세계를 바꾸어 나갔지.,,14,自らの欲望のために自然を / そしてこの世界を破壊し、作り変えていく・・。
22/S2055.DAT,0x47DB6,0.12,,우리는 정말 해서는 안 될 일에 손을 대고 있는지도 모르겠습니다.,,,,わたしたちは、本当はやつてはいけないこに手をつけているのかも知れません。
