file,offset,slot,bytes,tokens,hangul_ratio,known,decoded
21/S2013.DAT,0x47A3C,84,3,3,33,0,기··
21/S2013.DAT,0x47A54,84,3,3,0,0,···
21/S2013.DAT,0x47A5E,84,19,14,28,1,·초·····전러·를·!?
21/S2013.DAT,0x47A90,85,3,3,33,0,넣··
21/S2013.DAT,0x47AA0,85,3,3,0,0,···
21/S2013.DAT,0x47AAA,85,11,9,11,1,· ···량··!
21/S2013.DAT,0x47ADE,85,3,3,33,0,만··
21/S2013.DAT,0x47AE8,85,15,12,8,1,···신·······!
21/S2013.DAT,0x47B20,86,3,3,33,0,자··
21/S2013.DAT,0x47B2A,86,22,16,0,1,··· ·!········!!
21/S2013.DAT,0x47B66,86,3,3,0,0,··8
21/S2013.DAT,0x47B6A,86,21,21,33,1,나는... 야마모토다!!        
21/S2013.DAT,0x47B90,87,3,3,33,0,출··
21/S2013.DAT,0x47B9A,87,21,15,26,1,···!량고··량고···!!
21/S2013.DAT,0x47BD6,87,3,3,33,0,까·8
21/S2013.DAT,0x47BDA,87,16,12,58,1,병사: 어서 비켜라!!
21/S2013.DAT,0x47BF6,87,3,3,33,0,해··
21/S2013.DAT,0x47BFC,87,3,3,0,0,7·8
21/S2013.DAT,0x47C00,88,19,18,33,1,"어엇, 어어어어...       "
21/S2013.DAT,0x47C1A,88,3,3,0,0,···
21/S2013.DAT,0x47C2A,88,3,3,0,0,·!·
21/S2013.DAT,0x47C34,88,9,8,75,1,으아아아아악! 
21/S2013.DAT,0x47C5C,88,3,3,0,0,···
21/S2013.DAT,0x47C74,88,3,3,0,0,·!·
21/S2013.DAT,0x47C80,89,9,7,0,1,······?
21/S2013.DAT,0x47CB2,89,3,3,33,0,나!·
21/S2013.DAT,0x47CBC,89,28,23,30,1,·여핀·버핀···전러·를··········
21/S2013.DAT,0x47CF6,89,3,3,0,0,···
21/S2013.DAT,0x47CFC,89,3,3,33,0,니··
21/S2013.DAT,0x47D14,90,3,3,33,0,인!·
21/S2013.DAT,0x47D20,90,6,3,0,1,··?
21/S2013.DAT,0x47D44,90,3,2,0,0,··
21/S2013.DAT,0x47D54,90,3,3,33,0,러!·
21/S2013.DAT,0x47D5E,90,14,10,0,1,··········
21/S2013.DAT,0x47D94,91,3,3,33,0,손!·
21/S2013.DAT,0x47D9E,91,16,13,15,1, 승····오·····!
21/S2013.DAT,0x47DD2,91,3,3,33,0,있··
21/S2013.DAT,0x47DE6,91,3,2,0,0,··
21/S2013.DAT,0x47E08,92,18,13,7,1,····· 고······
21/S2013.DAT,0x47E42,92,3,3,0,0,···
21/S2013.DAT,0x47E4C,92,28,22,18,1,········스전·몬 ··을······
21/S2013.DAT,0x47E90,93,3,3,0,0,···
21/S2013.DAT,0x47E9A,93,25,23,65,1,시내에 올 일이 있으면 만나게 해 줄게. 
21/S2013.DAT,0x47EDC,93,3,3,33,0,여··
21/S2013.DAT,0x47EE6,93,12,9,0,1,········!
21/S2013.DAT,0x47F10,94,3,2,0,0,··
21/S2013.DAT,0x47F16,94,3,3,0,0,7··
21/S2013.DAT,0x47F24,94,3,3,33,0,스··
21/S2013.DAT,0x47F3C,94,3,3,33,0,십··
21/S2013.DAT,0x47F48,94,11,9,55,1,괜찮으려나... 
21/S2013.DAT,0x47FA4,95,3,3,33,0,만··
21/S2013.DAT,0x47FF4,95,3,2,0,0,··
21/S2013.DAT,0x48008,96,3,2,0,0,··
21/S2013.DAT,0x48021,96,4,3,0,0,···
21/S2013.DAT,0x4802B,96,4,3,0,0,··(
21/S2013.DAT,0x4803C,96,5,3,0,0,···
21/S2013.DAT,0x48042,96,3,3,0,0,7·(
21/S2013.DAT,0x48048,96,3,3,0,0,·!·
21/S2013.DAT,0x48064,96,3,3,0,0,·!·
21/S2013.DAT,0x48086,97,3,2,0,0,·(
21/S2013.DAT,0x480C4,97,3,3,0,0,·!·
21/S2013.DAT,0x480DE,97,3,2,0,0,··
21/S2013.DAT,0x480F0,97,3,2,0,0,··
21/S2013.DAT,0x480FA,97,3,2,0,0,··
21/S2013.DAT,0x48104,98,3,2,0,0,··
21/S2013.DAT,0x497FD,143,3,3,33,0,만0·
21/S2013.DAT,0x49800,144,5,3,33,0,리··
21/S2013.DAT,0x49806,144,6,6,50,0,분거·버··
21/S2013.DAT,0x49812,144,2,2,100,0,분가
21/S2013.DAT,0x4981A,144,3,2,0,0,·7
21/S2013.DAT,0x4981E,144,3,3,33,0,리··
21/S2013.DAT,0x49828,144,8,8,12,0,1··?·자 ·
21/S2013.DAT,0x49831,144,3,3,33,0,버··
21/S2013.DAT,0x49838,144,9,8,25,0,·0·는자0··
21/S2013.DAT,0x49844,144,4,4,50,0,조자0·
21/S2013.DAT,0x4984C,144,4,4,0,0,"·,,·"
21/S2013.DAT,0x4985C,144,2,2,0,0,··
21/S2013.DAT,0x49874,144,4,4,0,0,"·.,·"
21/S2013.DAT,0x49884,145,2,2,0,0,··
21/S2013.DAT,0x4989C,145,4,4,0,0,"·0,·"
21/S2013.DAT,0x498C4,145,4,4,0,0,"·2,·"
21/S2013.DAT,0x498D4,145,2,2,50,0,량!
21/S2013.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
21/S2013.DAT,0x49905,146,15,12,0,0,"·······,··0·"
21/S2013.DAT,0x4991C,146,2,2,0,0,··
21/S2013.DAT,0x49930,146,16,12,0,0,"·······,··0·"
21/S2013.DAT,0x49948,146,2,2,0,0,··
21/S2013.DAT,0x4995C,146,17,14,0,0,"········,··0·!"
21/S2013.DAT,0x49984,147,8,8,25,0,·자0··자0·
21/S2013.DAT,0x4998D,147,3,3,33,0,자0·
21/S2013.DAT,0x499A4,147,8,8,37,0,내자0· 자0·
21/S2014.DAT,0x45000,0,63,53,69,0,"병사1: 팔렌시아의 안전을 위해 주민을 가려서, 군의 허가 없이는 드나들지 못하게 할 모양이야."
21/S2014.DAT,0x45080,1,39,35,62,0,"병사2: 아크, 왕께서 기다리고 계신다. 어서 가는 게 좋겠어."
21/S2014.DAT,0x45100,2,59,47,65,0,"병사1: 자세한 건 모르지만, 대신이 내린 팔렌시아 ·정비 계·에 반기를 들었다더군."
21/S2014.DAT,0x45180,3,37,25,60,0,병사: 굉장히 실력이 ·어난 녀·이라는군...
21/S2014.DAT,0x45200,4,27,22,63,0,"병사2: 이봐, 수다가 너무 지나치잖아!"
21/S2014.DAT,0x45280,5,19,14,64,0,무슨 못된 짓을 한 거야?
21/S2014.DAT,0x45300,6,16,11,72,0,그런데 방금 사람은?
21/S2014.DAT,0x45380,7,48,28,21,0,각·1: ·트·· ·민·· 반··· 류양···...
21/S2014.DAT,0x45400,8,12,12,75,0,여러 일도 있었으니까.
21/S2014.DAT,0x45480,9,40,22,22,0,각·: 로···? 머·· ·메저 ···?
21/S2014.DAT,0x45500,10,36,21,33,0,"각·: 로, 결·· ·써· 날·노·피."
21/S2014.DAT,0x45580,11,12,10,60,0,오·만인 것 같아.
21/S2014.DAT,0x45600,12,19,12,58,0,팔렌시아 ·정비 계·?
21/S2014.DAT,0x45680,13,32,19,21,0,쯤준 ··· ··· ·온··프...
21/S2014.DAT,0x45700,14,11,6,16,0,·로···.
21/S2014.DAT,0x45780,15,4,3,66,0,그래.
21/S2014.DAT,0x45800,16,23,15,73,0,죄인이라고? 눈빛은 좋던데.
21/S2014.DAT,0x4785B,80,2,2,0,0,··
21/S2014.DAT,0x47867,80,4,4,0,0,····
21/S2014.DAT,0x47875,80,4,4,0,0,····
21/S2014.DAT,0x47882,81,5,5,0,0,····!
21/S2014.DAT,0x47891,81,4,4,0,0,··(!
21/S2014.DAT,0x4789C,81,3,2,0,0,··
21/S2014.DAT,0x478A2,81,3,2,0,0,··
21/S2014.DAT,0x478A8,81,3,2,0,0,··
21/S2014.DAT,0x478B8,81,3,3,33,0,출··
21/S2014.DAT,0x478C6,81,3,3,33,0,촌··
21/S2014.DAT,0x478D4,81,3,3,33,0,토··
21/S2014.DAT,0x478F8,81,8,7,71,1,돌아왔구나. 
21/S2014.DAT,0x47934,82,11,9,22,1,·촌··하····
21/S2014.DAT,0x47974,82,10,8,0,1,········
21/S2014.DAT,0x479A4,83,3,3,0,0,···
21/S2014.DAT,0x479AA,83,3,3,33,0,정··
21/S2014.DAT,0x479B0,83,3,3,33,0,정··
21/S2014.DAT,0x479BB,83,2,2,0,0,·!
21/S2014.DAT,0x479C9,83,2,2,0,0,·!
21/S2014.DAT,0x479D7,83,2,2,0,0,·!
21/S2014.DAT,0x479E5,83,2,2,0,0,(!
21/S2014.DAT,0x479F0,83,2,2,0,0,··
21/S2014.DAT,0x479F3,83,2,2,0,0,(!
21/S2014.DAT,0x47A01,84,2,2,0,0,·!
21/S2014.DAT,0x47A0C,84,5,5,0,0,····!
21/S2014.DAT,0x47A18,84,3,2,0,0,··
21/S2014.DAT,0x47A1E,84,3,2,0,0,··
21/S2014.DAT,0x47A24,84,3,2,0,0,··
21/S2014.DAT,0x47A2A,84,3,2,0,0,··
21/S2014.DAT,0x47A30,84,3,2,0,0,··
21/S2014.DAT,0x47A36,84,3,2,0,0,··
21/S2014.DAT,0x47A3C,84,3,2,0,0,··
21/S2014.DAT,0x47A4A,84,3,3,33,0,때··
21/S2014.DAT,0x47A53,84,2,2,0,0,··
21/S2014.DAT,0x47A58,84,3,2,0,0,··
21/S2014.DAT,0x47A5E,84,3,2,0,0,··
21/S2014.DAT,0x47A64,84,3,2,0,0,··
21/S2014.DAT,0x47A6A,84,3,3,33,0,안··
21/S2014.DAT,0x47A9C,85,3,3,33,0,리··
21/S2014.DAT,0x47AA4,85,3,3,0,0,·!·
21/S2014.DAT,0x47AB4,85,3,3,33,0,있··
21/S2014.DAT,0x47AC0,85,10,8,25,1,뭘까...?  
21/S2014.DAT,0x47AF2,85,3,3,33,0,지··
21/S2014.DAT,0x47AFE,85,2,2,50,1,분·
21/S2014.DAT,0x47B00,86,26,22,54,0,버 죄인일 거라고 생각하는데...    
21/S2014.DAT,0x47B42,86,3,3,33,0,경··
21/S2014.DAT,0x47B4E,86,19,10,30,1,·? 눈이 ·왔·.
21/S2014.DAT,0x47B80,87,3,3,0,0,",··"
21/S2014.DAT,0x47B98,87,3,3,33,0,할··
21/S2014.DAT,0x47BA2,87,29,22,68,1,병사: 아크인가? 왕과의 약속은 다했나?
21/S2014.DAT,0x47BE8,87,3,2,0,0,··
21/S2014.DAT,0x47C20,88,3,3,0,0,(!·
21/S2014.DAT,0x47C2C,88,8,6,16,1,··넣··?
21/S2014.DAT,0x47C5C,88,3,3,0,0,·!·
21/S2014.DAT,0x47C66,88,26,24,54,1,"병사: 아, 저자는 마을의 경·원일세.   "
21/S2014.DAT,0x47CA8,89,3,3,33,0,의!·
21/S2014.DAT,0x47CB2,89,27,19,15,1,1·에······니위········
21/S2014.DAT,0x47CEC,89,3,3,0,0,···
21/S2014.DAT,0x47CFC,89,3,3,33,0,대!·
21/S2014.DAT,0x47D08,90,11,8,0,1,··· ···?
21/S2014.DAT,0x47D32,90,3,3,0,0,···
21/S2014.DAT,0x47D42,90,3,3,33,0,경!·
21/S2014.DAT,0x47D4C,90,50,37,13,1,1···········요·수···러스··········니······
21/S2014.DAT,0x47DA6,91,3,3,0,0,·!·
21/S2014.DAT,0x47DB2,91,14,8,0,1,·······?
21/S2014.DAT,0x47DE8,91,3,2,0,0,··
21/S2014.DAT,0x47DF2,91,14,9,22,1,1·러스·····
21/S2014.DAT,0x47E00,92,42,32,15,0,···고·····르때·····은신··············
21/S2014.DAT,0x47E52,92,3,3,0,0,···
21/S2014.DAT,0x47E5C,92,36,29,65,1,병사1: 내몰리는 주민들이 반대하는 모양이지만... 
21/S2014.DAT,0x47EA8,93,3,3,33,0,의··
21/S2014.DAT,0x47EB2,93,23,16,12,1,2·······모·····사!
21/S2014.DAT,0x47EF2,93,3,3,33,0,지··
21/S2014.DAT,0x47EFC,93,4,2,0,1,2·
21/S2014.DAT,0x47F00,94,26,21,19,0,··어·시··모·······해·····
21/S2014.DAT,0x47F40,94,3,3,0,0,···
21/S2014.DAT,0x47F46,94,3,3,33,0,량··
21/S2014.DAT,0x47F4C,94,3,3,0,0,···
21/S2014.DAT,0x47F74,94,5,4,25,0,량··(
21/S2014.DAT,0x47F7C,94,3,3,0,0,··1
21/S2014.DAT,0x47FB4,95,3,3,0,0,···
21/S2014.DAT,0x47FC8,95,3,3,0,0,···
21/S2014.DAT,0x47FD1,95,2,2,0,0,··
21/S2014.DAT,0x47FDA,95,3,2,0,0,··
21/S2014.DAT,0x47FDE,95,3,3,0,0,···
21/S2014.DAT,0x47FEE,95,3,2,0,0,··
21/S2014.DAT,0x47FF2,95,3,3,33,0,버··
21/S2014.DAT,0x48002,96,3,2,0,0,··
21/S2014.DAT,0x48006,96,3,3,33,0,모··
21/S2014.DAT,0x48072,96,3,3,0,0,·!·
21/S2014.DAT,0x4808A,97,3,3,0,0,·!·
21/S2014.DAT,0x480A2,97,3,3,0,0,·!·
21/S2014.DAT,0x497FD,143,3,3,33,0,만0·
21/S2014.DAT,0x49800,144,5,3,33,0,리··
21/S2014.DAT,0x49806,144,6,6,50,0,분거·버··
21/S2014.DAT,0x49812,144,2,2,100,0,분가
21/S2014.DAT,0x4981A,144,3,2,0,0,·7
21/S2014.DAT,0x4981E,144,3,3,33,0,리··
21/S2014.DAT,0x49828,144,8,8,12,0,1··?·자 ·
21/S2014.DAT,0x49831,144,3,3,33,0,버··
21/S2014.DAT,0x49838,144,9,8,25,0,·0·는자0··
21/S2014.DAT,0x49844,144,4,4,50,0,조자0·
21/S2014.DAT,0x4984C,144,4,4,0,0,"·,,·"
21/S2014.DAT,0x4985C,144,2,2,0,0,··
21/S2014.DAT,0x49874,144,4,4,0,0,"·.,·"
21/S2014.DAT,0x49884,145,2,2,0,0,··
21/S2014.DAT,0x4989C,145,4,4,0,0,"·0,·"
21/S2014.DAT,0x498C4,145,4,4,0,0,"·2,·"
21/S2014.DAT,0x498D4,145,2,2,50,0,량!
21/S2014.DAT,0x498EC,145,16,16,37,0,·우0·해우0· 우0·겠우0·
21/S2014.DAT,0x49905,146,15,12,0,0,"·······,··0·"
21/S2014.DAT,0x4991C,146,2,2,0,0,··
21/S2014.DAT,0x49930,146,16,12,0,0,"·······,··0·"
21/S2014.DAT,0x49948,146,2,2,0,0,··
21/S2014.DAT,0x4995C,146,17,14,0,0,"········,··0·!"
21/S2014.DAT,0x49984,147,8,8,25,0,·자0··자0·
21/S2014.DAT,0x4998D,147,3,3,33,0,자0·
21/S2014.DAT,0x499A4,147,8,8,37,0,내자0· 자0·
21/S2021.DAT,0x45000,0,8,7,42,0,··를오·은·
21/S2021.DAT,0x45009,0,28,26,38,0,되8·.·를5·핀·은안···는·수여··게·습0·
21/S2021.DAT,0x45026,0,3,3,33,0,··운
21/S2021.DAT,0x4502A,0,37,36,36,0,··수·0·리고돌·0고를은·번6·고·4·40고·. ·.량!00습되
21/S2021.DAT,0x45050,0,18,18,50,0,·(0대를게은···수게·게게스··
21/S2021.DAT,0x45065,0,13,13,15,0,0·0·그··004고··
21/S2021.DAT,0x45073,0,13,13,23,0,터···인1고·.·.··
21/S2021.DAT,0x45082,1,12,12,16,0,···도·(··은4·(
21/S2021.DAT,0x4508F,1,35,34,23,0,·올··신····를····요0·한전··.·.버 4·않·0···
21/S2021.DAT,0x450B3,1,35,33,15,0,"·,··.·(러·!·.·.여··대·왕·수· .·.·.·.·."
21/S2021.DAT,0x450D7,1,10,10,0,0,·.·.·.·.··
21/S2021.DAT,0x450E2,1,4,4,25,0,러·.·
21/S2021.DAT,0x450E7,1,17,17,0,0,·.·.·.·.·.·.·.··.
21/S2021.DAT,0x450FA,1,6,5,0,0,··.·.
21/S2021.DAT,0x45100,2,10,10,0,0,·.··.·.·.·
21/S2021.DAT,0x4510B,2,5,3,0,0,···
21/S2021.DAT,0x45111,2,13,13,0,0,·.·.·.·.·.·.·
21/S2021.DAT,0x4511F,2,26,24,20,0,".···대대대··도.·,없·.·.·.····"
21/S2021.DAT,0x4513A,2,6,6,0,0,··.··.
21/S2021.DAT,0x45141,2,20,18,11,0,"대···.··,부,·.·.····"
21/S2021.DAT,0x45156,2,9,7,28,0,···수령··
21/S2021.DAT,0x45160,2,14,13,7,0,····.부.·.·.·.
21/S2021.DAT,0x4516F,2,17,15,46,0,·대사령·신령····도!출·
21/S2021.DAT,0x45180,3,57,52,38,0,·.부.·.·.·.·만·!인5게만게무야·여.·면대····부··.·.··신게에·위····초만게인
21/S2021.DAT,0x451BA,3,34,31,35,0,게···대··받·부··.·.면분·게 ··0·와·은게·!대
21/S2021.DAT,0x451DD,3,35,33,33,0,내2··대대르만게······6부··.·.분·여를·게··00·
21/S2021.DAT,0x45200,4,51,42,38,0,···스·어·은여수·6·신도!··부·스.·.·.··를게0·수.!·나·위·를어
21/S2021.DAT,0x45234,4,76,63,25,0,·게··를어·!·····2···시.·.·.···분게0를대·······고·만·7·6····초을·정··2·먼·부·곧.
21/S2021.DAT,0x45280,5,38,33,30,0,·.·.····게··를대·0·2···0····너대여말·오여령
21/S2021.DAT,0x452A7,5,18,16,18,0,··여·····2····2정부
21/S2021.DAT,0x452BA,5,23,19,36,0,·스.·.···은··나를수·수여·.
21/S2021.DAT,0x452D2,5,46,37,29,0,·1······있·게···은··힘할상·초상··할···2그····입4
21/S2021.DAT,0x45300,6,128,103,26,0,·.·.면·은··분·를게대은게손·0·····0··를오·량······변·스··2·······가··상도.·.·.···그·를게··은·0·····400고수·······수
21/S2021.DAT,0x45380,7,30,26,38,0,"·도.·.·,0를···세도·신·수핀····스를령"
21/S2021.DAT,0x4539F,7,59,47,34,0,를대·!··힘·그장···2··초··되·일게·.·.·.04심··0고할·대은면·····게
21/S2021.DAT,0x453DB,7,3,2,0,0,··
21/S2021.DAT,0x453DF,7,33,29,41,0,··겠승·스······촌수··유·스시·신다토·도.·.
21/S2021.DAT,0x45400,8,24,22,54,0,"···으량수자위물습·대게·2!세거··핀,"
21/S2021.DAT,0x45419,8,29,24,33,0,를······르자수··있게은···· ··촌·
21/S2021.DAT,0x45437,8,3,3,100,0,무를야
21/S2021.DAT,0x4543B,8,17,15,33,0,"··.·,량·2·오경올·은·"
21/S2021.DAT,0x4544D,8,22,19,52,0,·를·버·몬·있·여수··은할·우무·
21/S2021.DAT,0x45464,8,28,24,41,0,.····일모르만·주··게·대고게·정.·.·
21/S2021.DAT,0x45480,9,3,3,0,0,",··"
21/S2021.DAT,0x45484,9,63,55,54,0,를할버0·를를마은·보자물힘·0넣고수핀·경··났기·수습나·고··변·한만야·핀를··0핀·여··.·.·.
21/S2021.DAT,0x454C5,9,59,53,41,0,··몬·핀수은수고··보운몬우·0···0게를·게를를·.·고·시·아게·게····0습여··.·.·.·
21/S2021.DAT,0x45500,10,65,58,48,0,··자·치핀여대게·신·모·자출·····1·고은습수여·를·핀!·령·고·대·은령··0습게가4고를오·.·.·.
21/S2021.DAT,0x45542,10,47,45,33,0,··· 몬보대수·6분···출···힘·되·고고·····분·0·0를수·······여말
21/S2021.DAT,0x45572,10,10,9,22,0,않·게···.·.
21/S2021.DAT,0x4557D,10,3,2,0,0,··
21/S2021.DAT,0x45580,11,31,29,41,0,르넣·네·버··상···변몬상0··은내·를·····게·
21/S2021.DAT,0x455A0,11,19,19,52,0,를은·량2게신데량0수··신거·.·.
21/S2021.DAT,0x455B4,11,4,4,25,0,세·0·
21/S2021.DAT,0x455B9,11,24,21,33,0,었(·(·····20출여게··장·상물·
21/S2021.DAT,0x455D2,11,24,21,42,0,··게게··우·고게4수·여를·거·.·.
21/S2021.DAT,0x455EC,11,20,16,37,0,·출상··(··몬····들게대
21/S2021.DAT,0x45600,12,7,6,33,0,·여··물·
21/S2021.DAT,0x45608,12,5,5,20,0,00··분
21/S2021.DAT,0x4560E,12,28,27,25,0,·은4를···오··.·.·.손0위물.(없·.(··
21/S2021.DAT,0x4562B,12,78,71,39,0,"··물정핀여게대.··출··수···은·량은를수·..·.····(·없·네·,0습대··(고··와사를은를··대전분·.·.마·?···,몬"
21/S2021.DAT,0x4567A,12,6,6,33,0,·사··분·
21/S2021.DAT,0x45682,13,17,17,5,0,·분·.·.·.·.·.·.·!·
21/S2021.DAT,0x45696,13,2,2,50,0,·은
21/S2021.DAT,0x45699,13,2,2,50,0,·사
21/S2021.DAT,0x4569C,13,2,2,50,0,·면
21/S2021.DAT,0x4569F,13,2,2,50,0,·말
21/S2021.DAT,0x456A2,13,2,2,50,0,·심
21/S2021.DAT,0x456A5,13,2,2,0,0,··
21/S2021.DAT,0x456A8,13,2,2,50,0,·장
21/S2021.DAT,0x456AB,13,2,2,0,0,··
21/S2021.DAT,0x456AE,13,2,2,50,0,·은
21/S2021.DAT,0x456B1,13,2,2,50,0,·사
21/S2021.DAT,0x456B4,13,2,2,50,0,·면
21/S2021.DAT,0x456B7,13,2,2,50,0,·말
21/S2021.DAT,0x456BA,13,2,2,50,0,·심
21/S2021.DAT,0x456BD,13,2,2,0,0,··
21/S2021.DAT,0x456C0,13,2,2,50,0,·장
21/S2021.DAT,0x456C6,13,2,2,0,0,··
21/S2021.DAT,0x456C9,13,13,12,0,0,·5·····5····
21/S2021.DAT,0x456DB,13,7,6,0,0,·····1
21/S2021.DAT,0x456E3,13,8,6,0,0,···1··
21/S2021.DAT,0x456EF,13,7,6,0,0,·····1
21/S2021.DAT,0x456F7,13,8,6,16,0,···1·량
21/S2021.DAT,0x45703,14,7,6,0,0,·····1
21/S2021.DAT,0x4570B,14,8,6,0,0,···1··
21/S2021.DAT,0x45717,14,7,6,0,0,·····1
21/S2021.DAT,0x4571F,14,8,6,0,0,···1··
21/S2021.DAT,0x4572B,14,7,6,0,0,·····1
21/S2021.DAT,0x45733,14,8,6,0,0,···1··
21/S2021.DAT,0x4573F,14,7,6,0,0,·····1
21/S2021.DAT,0x45747,14,8,6,0,0,···1··
21/S2021.DAT,0x45753,14,7,6,0,0,·····1
21/S2021.DAT,0x4575B,14,8,6,0,0,···1··
21/S2021.DAT,0x45767,14,7,6,0,0,·····1
21/S2021.DAT,0x4576F,14,11,8,12,0,···1·량··
21/S2021.DAT,0x4577B,14,5,4,25,0,7량··
21/S2021.DAT,0x45781,15,7,6,0,0,7····1
21/S2021.DAT,0x45789,15,11,8,0,0,···1····
21/S2021.DAT,0x45795,15,5,4,0,0,7···
21/S2021.DAT,0x4579B,15,7,6,0,0,7····1
21/S2021.DAT,0x457A3,15,11,8,0,0,···1····
21/S2021.DAT,0x457AF,15,5,4,0,0,7···
21/S2021.DAT,0x457B5,15,7,6,0,0,7····1
21/S2021.DAT,0x457BD,15,11,8,0,0,···1····
21/S2021.DAT,0x457C9,15,5,4,0,0,7···
21/S2021.DAT,0x457CF,15,7,6,0,0,7····1
21/S2021.DAT,0x457D7,15,8,6,0,0,···1··
21/S2021.DAT,0x457E2,15,2,2,0,0,··
21/S2021.DAT,0x457E5,15,2,2,0,0,··
21/S2021.DAT,0x457E8,15,2,2,50,0,·은
21/S2021.DAT,0x457EB,15,2,2,50,0,·사
21/S2021.DAT,0x457EE,15,2,2,50,0,·면
21/S2021.DAT,0x457F1,15,2,2,50,0,·말
21/S2021.DAT,0x457F4,15,2,2,50,0,·심
21/S2021.DAT,0x457F7,15,3,2,0,0,··
21/S2021.DAT,0x45800,16,6,5,0,0,····1
21/S2021.DAT,0x45807,16,8,6,0,0,···1··
21/S2021.DAT,0x45813,16,7,6,0,0,·····1
21/S2021.DAT,0x4581B,16,8,6,16,0,···1·량
21/S2021.DAT,0x45827,16,7,6,0,0,·····1
21/S2021.DAT,0x4582F,16,8,6,0,0,···1··
21/S2021.DAT,0x4583B,16,7,6,0,0,·····1
21/S2021.DAT,0x45843,16,8,6,0,0,···1··
21/S2021.DAT,0x4584F,16,7,6,0,0,·····1
21/S2021.DAT,0x45857,16,8,6,0,0,···1··
21/S2021.DAT,0x45863,16,7,6,0,0,·····1
21/S2021.DAT,0x4586B,16,8,6,0,0,···1··
21/S2021.DAT,0x45877,16,7,6,0,0,·····1
21/S2021.DAT,0x45880,17,7,5,0,0,··1··
21/S2021.DAT,0x4588B,17,7,6,0,0,·····1
21/S2021.DAT,0x45893,17,8,6,0,0,···1··
21/S2021.DAT,0x4589E,17,2,2,0,0,··
21/S2021.DAT,0x458A1,17,2,2,0,0,··
21/S2021.DAT,0x458A4,17,2,2,50,0,·은
21/S2021.DAT,0x458A7,17,2,2,50,0,·사
21/S2021.DAT,0x458AA,17,2,2,50,0,·면
21/S2021.DAT,0x458AD,17,2,2,50,0,·말
21/S2021.DAT,0x458B0,17,2,2,50,0,·심
21/S2021.DAT,0x458B3,17,3,2,0,0,··
21/S2021.DAT,0x458BB,17,7,6,0,0,·····1
21/S2021.DAT,0x458C3,17,8,6,0,0,···1··
21/S2021.DAT,0x458CF,17,7,6,0,0,·····1
21/S2021.DAT,0x458D7,17,8,6,16,0,···1·량
21/S2021.DAT,0x458E3,17,7,6,0,0,·····1
21/S2021.DAT,0x458EB,17,8,6,0,0,···1··
21/S2021.DAT,0x458F7,17,7,6,0,0,·····1
21/S2021.DAT,0x45900,18,7,5,0,0,··1··
21/S2021.DAT,0x4590B,18,7,6,0,0,·····1
21/S2021.DAT,0x45913,18,8,6,0,0,···1··
21/S2021.DAT,0x4591F,18,7,6,0,0,·····1
21/S2021.DAT,0x45927,18,8,6,0,0,···1··
21/S2021.DAT,0x45933,18,7,6,0,0,·····1
21/S2021.DAT,0x4593B,18,8,6,0,0,···1··
21/S2021.DAT,0x45947,18,7,6,0,0,·····1
21/S2021.DAT,0x4594F,18,8,6,0,0,···1··
21/S2021.DAT,0x4595A,18,2,2,0,0,··
21/S2021.DAT,0x4595D,18,2,2,0,0,··
21/S2021.DAT,0x45960,18,2,2,50,0,·은
21/S2021.DAT,0x45963,18,2,2,50,0,·사
21/S2021.DAT,0x45966,18,2,2,50,0,·면
21/S2021.DAT,0x45969,18,2,2,50,0,·말
21/S2021.DAT,0x4596C,18,2,2,50,0,·심
21/S2021.DAT,0x4596F,18,3,2,0,0,··
21/S2021.DAT,0x45977,18,7,6,0,0,·····1
21/S2021.DAT,0x45980,19,7,5,0,0,··1··
21/S2021.DAT,0x4598B,19,7,6,0,0,·····1
21/S2021.DAT,0x45993,19,8,6,16,0,···1·량
21/S2021.DAT,0x4599F,19,7,6,0,0,·····1
21/S2021.DAT,0x459A7,19,8,6,0,0,···1··
21/S2021.DAT,0x459B3,19,7,6,0,0,·····1
21/S2021.DAT,0x459BB,19,8,6,0,0,···1··
21/S2021.DAT,0x459C7,19,7,6,0,0,·····1
21/S2021.DAT,0x459CF,19,8,6,0,0,···1··
21/S2021.DAT,0x459DB,19,7,6,0,0,·····1
21/S2021.DAT,0x459E3,19,8,6,0,0,···1··
21/S2021.DAT,0x459EF,19,7,6,0,0,·····1
21/S2021.DAT,0x459F7,19,8,6,0,0,···1··
21/S2021.DAT,0x45A03,20,7,6,0,0,·····1
21/S2021.DAT,0x45A0B,20,8,6,0,0,···1··
21/S2021.DAT,0x45A16,20,2,2,0,0,··
21/S2021.DAT,0x45A19,20,3,2,0,0,··
21/S2021.DAT,0x45A1D,20,3,2,0,0,··
21/S2021.DAT,0x45A21,20,7,6,0,0,·····1
21/S2021.DAT,0x45A29,20,11,8,0,0,···1····
21/S2021.DAT,0x45A35,20,7,6,0,0,·····1
21/S2021.DAT,0x45A3D,20,8,6,0,0,···1··
21/S2021.DAT,0x45A48,20,2,2,0,0,?·
21/S2021.DAT,0x45A4B,20,2,2,0,0,·?
21/S2021.DAT,0x45A4E,20,2,2,0,0,··
21/S2021.DAT,0x45A51,20,2,2,0,0,·?
21/S2021.DAT,0x45A54,20,2,2,0,0,··
21/S2021.DAT,0x45A57,20,3,2,0,0,··
