file,marker_offset,payload_start,end_exclusive,capacity,marker,prefix_kind,confidence,original_hex,decoded_jp,glyphs,exact_glyphs,ambiguous_glyphs,unknown_glyphs
4/S4022.DAT,0x47A0A,0x47A0C,0x47A34,40,0x19,none,high,66 68 13 25 e6 01 50 8b 1c dd bd 51 21 1b 22 a3 6f 34 60 42 1c de 1a dd d5 de ac de 7f 23 1f 21 45 1b 1f de 72 30 1d 37,"兵士2 
大臣の進めているパ<N:リ:12:6F>ンシアの改造計画にたてついた罪でな。",32,31,0,1
4/S4022.DAT,0x47A64,0x47A68,0x47A81,25,0x17,control_0200,high,3b 27 46 33 24 dd 7e dd 87 35 49 28 dd 1e 29 21 3e 32 22 2d 35 55 26 1d 02,おまえら、約束だけは守つてくれるんだろうな！,22,22,0,0
4/S4022.DAT,0x47AB2,0x47AB4,0x47AC6,18,0x19,none,high,66 68 12 25 e6 01 dd 7e dd 87 3c 1d 2d 35 41 39 48 3c,"兵士1 
約束？なんだそりゃ？",14,14,0,0
4/S4022.DAT,0x47AF6,0x47AFA,0x47B1B,33,0x17,control_0200,high,dd d8 b2 36 dd d1 b2 54 38 1c cc 36 e6 01 dd b3 44 de cc 46 23 e6 01 ad 28 2e 26 1e 21 22 2d 35 37,"親分と弟分どもの命と
引き替えに
俺はこうしてるんだ。",25,25,0,0
4/S4022.DAT,0x47B4C,0x47B4E,0x47B72,36,0x19,none,high,66 68 12 25 e6 01 3f a1 24 3f 1c 3d d2 3d d2 1c 4a 1b 3a 2d 36 a6 dd c7 dd 6d 1c dd 88 84 dd c3 1c 7a 20 3c,"兵士1 
あっ、あのよ<G:D2:209>よ<G:D2:209>のじいさんとフヌ<N:ゲ:16:DD6D>の小僧共のこか？",30,27,0,3
4/S4022.DAT,0x47BA2,0x47BA4,0x47BBD,25,0x19,none,high,66 68 12 25 e6 01 c8 de e5 28 dd 99 dd fd 3e 3f 1c ce 23 1b 29 21 22 a7 37,"兵士1 
今頃は仲良くあの世にいつてるぜ。",20,20,0,0
4/S4022.DAT,0x47BF4,0x47BF6,0x47C09,19,0x19,none,high,66 68 13 25 e6 01 1e 20 1e 24 3d 3e de c1 46 1f 1d a1 37,"兵士2 
しかし、よく燃えたなっ。",16,16,0,0
4/S4022.DAT,0x47C48,0x47C4A,0x47C53,9,0x19,none,high,66 68 12 25 e6 01 3f a1 37,"兵士1 
あっ。",7,7,0,0
4/S4022.DAT,0x47C8C,0x47C90,0x47C9B,11,0x17,control_0200,high,44 3a 27 33 a1 df 61 df 61 02 02,きさまらっ・・！！,9,9,0,0
4/S4022.DAT,0x47CE8,0x47CEA,0x47D02,24,0x19,none,high,66 68 12 25 e6 01 de 5d 29 1f c2 30 54 26 1e 3d 26 38 4c c0 35 55 26 37,"兵士1 
<N:怒:1:DE5D>つた所でどうしようもね<N:ぇ:2:C0>だろう。",21,19,0,2
4/S4022.DAT,0x47D32,0x47D34,0x47D59,37,0x19,none,high,66 68 12 25 e6 01 9d 74 28 dd 92 dd 74 35 37 e6 01 2b dd b7 23 3f 1b 45 33 36 8e de a2 1c c2 8a 74 49 22 3a 37,"兵士1 
決行は明日だ。
す<N:く:4:DDB7>にあいつらと一緒の所へ行けるさ。",29,28,0,1
4/S4022.DAT,0x47D98,0x47D9A,0x47DB7,29,0x19,none,high,66 68 13 25 e6 01 41 32 27 30 59 1b a7 1b 24 e6 01 3e 40 1e 2a 29 21 22 2a 1b 1b 3a 37,"兵士2 
それまでせいぜい、
くやしがつてるがいいさ。",25,25,0,0
4/S4022.DAT,0x47E1A,0x47E1E,0x47E38,26,0x17,control_0200,high,dd d8 b2 df 61 df 61 df 61 37 e4 1f e6 01 dd d1 b2 1f 4b df 61 df 61 df 61 37,"親分・・・。
弟分たち・・・。",14,14,0,0
4/S4031.DAT,0x4798A,0x4798E,0x479AA,28,0x17,control_0000,high,dd 0e 3a 2d 2c e4 0b 2c e4 0b 2c e4 0b e6 01 54 2e 23 1b 29 1f 2d 35 df 61 df 61 3c,"母さん・<CTRL:E4><N:*:7:0B>・<CTRL:E4><N:*:7:0B>・<CTRL:E4><N:*:7:0B>
どこにいつたんだ・・？",20,17,0,6
4/S4031.DAT,0x479E2,0x479E6,0x479FD,23,0x17,control_0100,high,42 31 4e 24 1d 23 2a df 61 df 61 e6 01 8e dd 2d 6e 2a df 61 df 61 3c,"アーク、なにが・・
一体何が・・？",16,16,0,0
4/S4031.DAT,0x47A36,0x47A3A,0x47A41,7,0x17,control_0000,high,dd 0b 1c cb 96 28 3c,村の様子は？,6,6,0,0
4/S4031.DAT,0x47A72,0x47A76,0x47A8B,21,0x17,control_0300,high,35 32 38 1b 1d 1b 37 e4 1f e6 01 38 dd 4f 49 1c bc 57 35 3d 37,"だれもいない。
もぬけのカラだよ。",16,16,0,0
4/S4031.DAT,0x47ABC,0x47AC0,0x47AD4,20,0x17,control_0100,high,6e 20 36 29 21 38 50 44 1d 61 2a dc 1b 21 22 6d 1f 1b 4c 37,何かとつても大きな力が動いてるみたいね。,20,20,0,0
4/S4031.DAT,0x47B0A,0x47B0E,0x47B2F,33,0x17,control_0000,high,4b 3e 1e 73 26 02 e6 01 ad 28 2c e4 0b 2c e4 0b 2c e4 0b e6 01 ad 28 54 26 1e 1f 33 1b 1b 2d 35 02,"ちくしょう！
俺は・<CTRL:E4><N:*:7:0B>・<CTRL:E4><N:*:7:0B>・<CTRL:E4><N:*:7:0B>
俺はどうしたらいいんだ！",26,23,0,6
4/S4031.DAT,0x47B74,0x47B76,0x47B99,35,0x19,none,high,dd 7f 83 52 25 e6 01 3f 2d 1f 2a 42 31 4e 3a 2d 3c e4 21 e6 01 3f 2d 1f 3f 21 1c 87 de 0f 35 3d 37 e4 41,"配達人 
あんたがアークさん？<CTRL:E4>て
あんたあての手紙だよ。<CTRL:E4>そ",27,27,0,2
4/S4031.DAT,0x47C06,0x47C0A,0x47C15,11,0x17,control_0000,high,b7 3a 2d 20 33 35 df 61 df 61 37,父さんからだ・・。,9,9,0,0
4/S4031.DAT,0x47C4E,0x47C50,0x47C53,3,0x19,none,high,42 31 4e,アーク,3,3,0,0
4/S4031.DAT,0x47C84,0x47C86,0x47CAB,37,0x19,none,high,3b 27 46 1c 26 43 3a 2a 85 1c 38 36 23 36 54 1b 1f 37 e6 01 3f 32 20 33 38 26 12 11 da 24 dd 21 1b 38 1c 35 37,"おまえのうわさが私のもとにとどいた。
あれからもう10年、早いものだ。",34,34,0,0
4/S4031.DAT,0x47CDC,0x47CDE,0x47D06,40,0x19,none,high,dd 3a 53 64 31 7c 1c 4d 4f 20 33 d3 1b 21 1b 22 35 55 26 e6 01 52 1c de 23 de 3a 2a dd 79 55 26 36 1e 21 1b 22 1c 35 37,"ミルマーナの精霊から聞いているだろう
人の<N:麿:16:DE23><N:史:5:DE3A>が終ろうとしているのだ。",34,32,0,2
4/S4031.DAT,0x47D36,0x47D38,0x47D60,40,0x19,none,high,be dd 06 2f de 16 26 5b cd dd 1a 5a 28 47 78 6b 42 23 3f 22 37 e6 01 1e 20 1e 24 41 1c 61 2f 87 23 86 32 22 dd f6 23 28,"我<N:く:18:DD06>を救う<N:ｌ:5:5B>聖柩へはスメリアにある。
しかし、その力を手に入れる為には",34,32,0,2
4/S4031.DAT,0x47D90,0x47D92,0x47DBB,41,0x19,none,high,2e 1c ce dd 12 2f de 42 dd ef 22 3a 27 dd 3d 27 1d 4d 4f 83 1c e6 01 de b8 dd 34 2f dd a7 1d 3e 21 28 1d 33 1d 1b 1c 35 37,"この世界を形作るさま<N:ざ:2:DD3D>まな精霊達の
了解を得なくてはならないのだ。",32,31,0,1
4/S4031.DAT,0x47DEC,0x47DEE,0x47E0E,32,0x19,none,high,1e 20 1e dd 73 33 1c dd d4 3e 28 52 23 dd fe dd aa 33 32 e6 01 dd 11 2f 36 dd 3d 1e 21 1b 22 37,"しかし彼らの多くは人に裏切られ
心をと<N:ざ:2:DD3D>している。",24,23,0,1
4/S4031.DAT,0x47E3E,0x47E40,0x47E5A,26,0x19,none,high,3b 27 46 23 28 24 4d 4f 2f dd 24 dd 50 23 6d 4b 1f 7e 83 20 33 de 16 1b 56 1e,おまえには、精霊を欲望にみちた者達から救い出し,23,23,0,0
4/S4031.DAT,0x47E8A,0x47E8C,0x47EAB,31,0x19,none,high,4d 4f 23 38 26 8e dd 20 dd 11 2f dd e0 20 59 22 b6 ac 2f e6 01 dd 1f 1f 1e 21 dd 24 1e 1b 37,"精霊にもう一度心を<N:閂:11:DDE0>かせる役目を
果たして欲しい。",24,23,0,1
4/S4031.DAT,0x47EDC,0x47EDE,0x47EFA,28,0x19,none,high,de 19 20 23 85 28 8e dd 20 28 52 88 36 1b 26 38 1c 23 e6 01 dd dc dd 50 1e 1f 2a 24,"確かに私は一度は人聞というものに
失望したが、",22,22,0,0
4/S4031.DAT,0x47F2A,0x47F2C,0x47F47,27,0x19,none,high,40 28 39 41 32 30 38 e6 01 52 88 28 2b 58 33 1e 1b 38 1c 35 36 9f 29 21 1b 22 37,"やはりそれでも
人聞はすばらしいものだと思つている。",25,25,0,0
4/S4031.DAT,0x47F78,0x47F7A,0x47FA2,40,0x19,none,high,3b 27 46 1c 2e 32 20 33 1c dd b8 1c dd 31 49 23 1d 22 e6 01 dd 69 1c dd 07 dd f5 28 24 5c 71 dd 39 dd 03 53 1c 3b 3e 1c,"おまえのこれからの旅の助けになる
古の伝記は、トウウ<N:ｲ:6:DD03>ルのおくの",31,30,0,1
4/S4031.DAT,0x47FD2,0x47FD4,0x47FEE,26,0x19,none,high,8f 53 dd 56 47 1c de f2 1c 47 5c 31 34 77 31 4e 53 23 dd ab 3a 32 21 1b 22 37,オルカスの丘のストーンサークルに残されている。,23,23,0,0
4/S4031.DAT,0x4801E,0x48020,0x48048,40,0x19,none,high,de 95 dd d6 24 dd 22 2d 35 38 1c 36 58 20 39 9f 29 21 1b 1f b7 dd d8 20 33 2e 1c 3d 26 1d 87 de 0f 2a de c4 3e 2e 36 30,<N:突:2:DE95>然、死んだものとばかり思つていた父親からこのような手紙が届くことで,34,33,0,1
4/S4031.DAT,0x48078,0x4807A,0x4808A,16,0x19,none,high,3b 27 46 a4 dd d7 38 36 27 54 26 30 3f 55 26 37,おまえ自身もとまどうであろう。,15,15,0,0
4/S4031.DAT,0x480BA,0x480BC,0x480E5,41,0x19,none,high,2e 32 2a 87 de 0f 1d 54 30 28 1d 3e 24 4a 29 3a 1b 23 3b 27 46 2f ac 1c ae 23 1e 21 dd 07 46 24 dd c3 23 74 dc 30 44 32 58,これが手紙などではなく、じつさいにおまえを目の前にして伝え、共に行動できれば,38,38,0,0
4/S4031.DAT,0x48116,0x48118,0x4812E,22,0x19,none,high,54 32 dd 05 54 2b 58 33 1e 1b 2e 36 35 55 26 24 36 85 28 9f 26 37,どれほどすばらしいことだろう、と私は思う。,21,21,0,0
4/S4031.DAT,0x4815E,0x48160,0x48182,34,0x19,none,high,1e 20 1e 24 85 23 28 85 1c b6 ac 2a 3f 39 e6 01 2e 32 28 3b ae 23 1f 3e 3a 32 1f dd 37 cc 1d 1c 35 37,"しかし、私には私の役目があり
これはお前にたくされた運命なのだ。",31,31,0,0
4/S4031.DAT,0x481B2,0x481B4,0x481C5,17,0x19,none,high,a4 33 1c 61 30 dd 52 2f 44 39 dd e0 1b 21 3e 32 37,自らの力で道をきり<N:閂:11:DDE0>いてくれ。,15,14,0,1
4/S4031.DAT,0x481F6,0x481F8,0x48213,27,0x19,none,high,de 82 2b 22 be 2a 96 8a 37 e6 01 01 01 01 01 01 01 01 01 01 01 01 01 01 b7 3d 39,"愛する我が子へ。
             父より",24,24,13,0
4/S4031.DAT,0x4825A,0x4825E,0x48279,27,0x17,control_0000,high,2e 1c 7a 23 dd b1 22 36 e6 01 dd 6f 7a 23 28 2b 6d 41 26 38 1d 1b df 61 df 61 37,"このこに<N:閤:15:DDB1>ると
無こにはすみそうもない・・。",21,20,0,1
4/S4031.DAT,0x482AA,0x482AE,0x482C6,24,0x17,control_0000,high,4e 4e 53 24 d7 d1 e6 01 41 32 30 38 de 2a 1b 21 9a 21 3e 32 22 20 1b 3c,"ククル、ポニ
それでも付いて来てくれるかい？",21,21,0,0
4/S4031.DAT,0x482F6,0x482FA,0x4831E,36,0x17,control_0300,high,dd e8 28 dd ed df 1f 30 6e 38 56 9a 1d 1b 49 54 e6 01 42 31 4e 36 1b 22 36 dd 47 a9 2a 56 21 9a 22 2d 35 37,"僕は弱虫で何も出来ないけど
アークといると勇気が出て来るんだ。",30,30,0,0
4/S4031.DAT,0x4834E,0x48352,0x48368,22,0x17,control_0300,high,2e 2e 30 dd d0 9c 56 1e 1f 33 24 e6 01 de 9d 23 de f3 d9 39 35 37,"ここで逃げ出したら、
昔に逆戻りだ。",17,17,0,0
4/S4031.DAT,0x48398,0x4839C,0x483A3,7,0x17,control_0300,high,45 1b 21 1b 3e 3d 37,ついていくよ。,7,7,0,0
4/S4031.DAT,0x483D4,0x483D8,0x483F6,30,0x17,control_0100,high,3f 1d 1f 2a dd b8 dd 36 45 cf 23 91 29 1f 28 8c 3d 2e 32 28 85 1c dd 52 30 38 3f 22 1c 37,あなたが旅立つ時に言つたはすよこれは私の道でもあるの。,27,27,0,0
4/S4031.DAT,0x48426,0x4842A,0x4843F,21,0x17,control_0000,high,dd 0e 3a 2d 2f 3a 2a 2b 1f 51 1c 87 2a 20 39 28 6e 38 1d 1b 37,母さんをさがすための手がかりは何もない。,20,20,0,0
4/S4031.DAT,0x48470,0x48474,0x48497,35,0x17,control_0000,high,1f 35 b2 20 29 21 22 1c 28 24 e6 01 dd d4 b2 01 dd 08 21 2a 8e 45 23 e6 01 45 1d 2a 29 21 22 2e 36 35 37,"ただ分かつてるのは、
多分 全てが一つに
つながつてることだ。",29,29,1,0
4/S4031.DAT,0x484C8,0x484CC,0x484E1,21,0x17,control_0000,high,b7 3a 2d 2f dd 27 4a 21 ae 23 dd bd b5 e6 01 1e 20 1d 1b 1d 37,"父さんを信じて前に進む
しかないな。",17,17,0,0
4/S4031.DAT,0x48512,0x48516,0x48529,19,0x17,control_0000,high,3d 1e 02 e6 01 27 8c dd 07 dd f5 2f 87 23 86 32 3d 26 37,"よし！
ます伝記を手に入れよう。",15,15,0,0
4/S4031.DAT,0x48568,0x4856C,0x4857A,14,0x17,control_0000,high,8f 53 dd 56 47 1c de f2 28 2e 29 4b 35 37,オルカスの丘はこつちだ。,12,12,0,0
4/S4031.DAT,0x48720,0x48722,0x48731,15,0x19,none,medium,10 00 05 00 01 00 02 00 b8 00 20 00 09 00 0e,<N:ﾉ:6:10><CTRL:00><N:＄:1:05><CTRL:00> <CTRL:00>！<CTRL:00>水<CTRL:00>か<CTRL:00>（<CTRL:00><N:‐:2:0E>,8,5,1,10
4/S4031.DAT,0x48752,0x48754,0x48761,13,0x19,none,medium,e7 ff 05 00 01 00 02 00 c0 00 20 00 09,<CTRL:E7><CTRL:FF><N:＄:1:05><CTRL:00> <CTRL:00>！<CTRL:00><N:ぇ:2:C0><CTRL:00>か<CTRL:00>（,6,4,1,9
4/S4032.DAT,0x4797E,0x47980,0x47995,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x479A6,0x479A8,0x479D9,49,0x19,none,medium,67 00 26 00 39 00 19 00 71 00 26 00 2a 00 12 00 22 00 18 00 2a 00 12 00 23 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,ダ<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,25,17,1,32
4/S4032.DAT,0x479AE,0x479B0,0x479D9,41,0x19,none,medium,71 00 26 00 2a 00 12 00 22 00 18 00 2a 00 12 00 23 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,ウ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,21,14,1,27
4/S4032.DAT,0x479C2,0x479C4,0x479D9,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x479EA,0x479EC,0x47A25,57,0x19,none,medium,7b 00 26 00 39 00 19 00 85 00 26 00 2a 00 10 00 1a 00 18 00 2a 00 05 00 1a 00 1c 00 2a 00 10 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,会<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>私<CTRL:00>う<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>の<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,29,16,1,41
4/S4032.DAT,0x479F2,0x479F4,0x47A25,49,0x19,none,medium,85 00 26 00 2a 00 10 00 1a 00 18 00 2a 00 05 00 1a 00 1c 00 2a 00 10 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,私<CTRL:00>う<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>の<CTRL:00>が<CTRL:00><N:ﾉ:6:10><CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,25,13,1,36
4/S4032.DAT,0x47A0E,0x47A10,0x47A25,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x47A4A,0x47A4C,0x47A61,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x47A72,0x47A74,0x47AB5,65,0x19,none,medium,9f 00 26 00 39 00 19 00 a4 00 26 00 39 00 19 00 8f 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,思<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>自<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,33,21,1,44
4/S4032.DAT,0x47A7A,0x47A7C,0x47AB5,57,0x19,none,medium,a4 00 26 00 39 00 19 00 8f 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,自<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,29,18,1,39
4/S4032.DAT,0x47A82,0x47A84,0x47AB5,49,0x19,none,medium,8f 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,オ<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,25,15,1,34
4/S4032.DAT,0x47A9E,0x47AA0,0x47AB5,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x47AC6,0x47AC8,0x47B09,65,0x19,none,medium,a9 00 26 00 39 00 19 00 ae 00 26 00 39 00 19 00 93 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,気<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>前<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,33,21,1,44
4/S4032.DAT,0x47ACE,0x47AD0,0x47B09,57,0x19,none,medium,ae 00 26 00 39 00 19 00 93 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,前<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,29,18,1,39
4/S4032.DAT,0x47AD6,0x47AD8,0x47B09,49,0x19,none,medium,93 00 26 00 2a 00 12 00 1a 00 18 00 2a 00 05 00 1a 00 1d 00 2a 00 12 00 1b 00 19 00 2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,闘<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00><N:ъ:14:1A><CTRL:00><N:７:11:18><CTRL:00>が<CTRL:00><N:＄:1:05><CTRL:00><N:ъ:14:1A><CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00><N:３:14:19><CTRL:00>が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,25,15,1,34
4/S4032.DAT,0x47AF2,0x47AF4,0x47B09,21,0x19,none,medium,2a 00 01 00 07 00 1a 00 2a 00 07 00 07 00 1b 00 28 00 02 00 07,が<CTRL:00> <CTRL:00><N:＆:4:07><CTRL:00><N:ъ:14:1A><CTRL:00>が<CTRL:00><N:＆:4:07><CTRL:00><N:＆:4:07><CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00><N:＆:4:07>,11,6,1,15
4/S4032.DAT,0x47B1A,0x47B1C,0x47B29,13,0x19,none,medium,97 00 26 00 39 00 19 00 9b 00 26 00 2a,ふ<CTRL:00>う<CTRL:00>り<CTRL:00><N:３:14:19><CTRL:00>山<CTRL:00>う<CTRL:00>が,7,6,0,7
