id,status,severity,original_japanese,current_korean,pointer_offset,finding,evidence,next_action,review_source
skill_description:19,PASS_SEMANTIC,NONE,<N:遠:1>くの敵を気合で攻撃します,먼 적을 기합으로 공격,0x81754,Attacks distant enemy with fighting spirit: distance preserved,original_ui_19.png inventory row 289; pointer 0x81754; V375 decoded current='먼 적을 기합으로 공격',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:20,CONFIRMED_DEFECT,LOW,一度にたくさんの爆弾を撃ちます,폭탄을 연속 발사,0x81758,"Original fires many bombs AT ONCE; current says consecutive fire, changing simultaneous to sequential animation",original_ui_19.png inventory row 290; pointer 0x81758; V375 decoded current='폭탄을 연속 발사',Approve corrected wording/name before edits; verify all counterpart labels and final display,skills_characters_review.csv
skill_description:21,PASS_SEMANTIC,NONE,味方の体力を回復します,아군 체력 회복,0x8175C,Ally health recovery preserved,original_ui_19.png inventory row 291; pointer 0x8175C; V375 decoded current='아군 체력 회복',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:22,PASS_SEMANTIC,NONE,敵のすばやさを下げます,적 민첩 감소,0x81760,Enemy agility decrease preserved,original_ui_19.png inventory row 292; pointer 0x81760; V375 decoded current='적 민첩 감소',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:23,PASS_SEMANTIC,NONE,味方のすばやさを上げます,아군 민첩 상승,0x81764,Ally agility increase preserved,original_ui_19.png inventory row 293; pointer 0x81764; V375 decoded current='아군 민첩 상승',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:24,CONFIRMED_DEFECT,MEDIUM,全員がポニと同じ方向に向きを変えます,전원이 포니 방향으로 전환,0x81768,"Original EVERYONE FACES SAME DIRECTION AS POCO; current invents Poni and says toward Poni direction, losing same-facing relation",original_ui_19.png inventory row 294; pointer 0x81768; V375 decoded current='전원이 포니 방향으로 전환',Approve corrected wording/name before edits; verify all counterpart labels and final display,skills_characters_review.csv
skill_description:25,ACCEPTABLE_ABBREVIATION,NONE,すごい炎で敵をつつみこみダメージを<N:与:3>えます,거대한 불꽃으로 피해,0x8176C,Large flames envelop enemy causing damage; enveloping animation shortened,original_ui_19.png inventory row 295; pointer 0x8176C; V375 decoded current='거대한 불꽃으로 피해',Meaning retained as noted; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:26,PASS_SEMANTIC,NONE,敵を<N:眠:5>らせます,적에게 수면 부여,0x81770,Inflicts sleep on enemy preserved,original_ui_19.png inventory row 296; pointer 0x81770; V375 decoded current='적에게 수면 부여',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:27,PASS_SEMANTIC,NONE,すごいふぶきを起こして敵にダメージを<N:与:3>えます,눈보라로 적에게 피해,0x81774,Blizzard damages enemies: element preserved,original_ui_19.png inventory row 297; pointer 0x81774; V375 decoded current='눈보라로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:28,PASS_SEMANTIC,NONE,すごい風を起こして敵にダメージを<N:与:3>えます,강풍으로 적에게 피해,0x81778,Strong wind damages enemies: element preserved,original_ui_19.png inventory row 298; pointer 0x81778; V375 decoded current='강풍으로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:29,NEEDS_SOURCE_CONFIRMATION,MEDIUM,炎のかたまりを作りだします,불꽃 장벽 생성,0x8177C,Original creates a mass of flame; current says flame BARRIER. Shape/obstruction claim needs original effect evidence,original_ui_19.png inventory row 299; pointer 0x8177C; V375 decoded current='불꽃 장벽 생성',Inspect original effect/consumer behavior to resolve added claim,skills_characters_review.csv
skill_description:30,PASS_SEMANTIC,NONE,すごい雷を落として敵にダメージを<N:与:3>えます,번개로 적에게 피해,0x81780,Lightning damages enemies: element preserved,original_ui_19.png inventory row 300; pointer 0x81780; V375 decoded current='번개로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:31,PASS_SEMANTIC,NONE,まわりの味方を連れてテ<N:リ:12>ポートします,주변 아군과 순간이동,0x81784,Teleports with nearby allies: accompanying area preserved,original_ui_19.png inventory row 301; pointer 0x81784; V375 decoded current='주변 아군과 순간이동',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:32,CONFIRMED_DEFECT,MEDIUM,敵<N:午:15>ャラクタをロックします,적 하나 고정,0x81788,Original locks every eligible enemy in a radius-2 target area; current one-enemy restriction is false. Original target collector and marking loop both iterate all matching actors.,original_ui_19.png inventory row 302; pointer 0x81788; V375 decoded current='적 하나 고정'; original area80170028..80170270; collector80128004; Iga callback8012EBA8 marking8012EBE4..8012EC04; skill_integrity_followup.json two-target CPU PASS,Remove false single-enemy restriction; approve wording and retest area/target indicators,skills_characters_review.csv
skill_description:33,CONFIRMED_DEFECT,MEDIUM,心<N:眼:3>法でロックした敵に対して光弾を撃ち込みます,고정한 적에게 광탄 발사,0x8178C,Original explicitly shoots light at enemies locked by MIND-EYE TECHNIQUE; current omits named prerequisite skill,original_ui_19.png inventory row 303; pointer 0x8178C; V375 decoded current='고정한 적에게 광탄 발사',Approve corrected wording/name before edits; verify all counterpart labels and final display,skills_characters_review.csv
skill_description:34,PASS_SEMANTIC,NONE,自分のまわりにいる敵<N:午:15>ャラクタを攻撃します,주변 적 공격,0x81790,Attacks enemies around self: relative area preserved,original_ui_19.png inventory row 304; pointer 0x81790; V375 decoded current='주변 적 공격',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:35,PASS_SEMANTIC,NONE,たつまきで敵をすいあげて地上にたたき落とします,회오리로 띄워 내리찍음,0x81794,Whirlwind lifts enemies and slams them down: attack preserved,original_ui_20.png inventory row 305; pointer 0x81794; V375 decoded current='회오리로 띄워 내리찍음',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:36,PASS_SEMANTIC,NONE,自分の残像を敵に向かつてぶつけます,잔상을 날려 공격,0x81798,Throws own afterimage toward enemy: afterimage attack preserved,original_ui_20.png inventory row 306; pointer 0x81798; V375 decoded current='잔상을 날려 공격',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:37,CONFIRMED_DEFECT,MEDIUM,自分よりある程度弱い敵を消し去ります,약한 적을 소멸,0x8179C,Original removes enemies A CERTAIN AMOUNT WEAKER THAN SELF; current weak enemies omits relative-strength condition,original_ui_20.png inventory row 307; pointer 0x8179C; V375 decoded current='약한 적을 소멸',Approve corrected wording/name before edits; verify all counterpart labels and final display,skills_characters_review.csv
skill_description:38,PASS_SEMANTIC,NONE,<N:ｌ:5><N:ゲ:16>ラックへを召喚します,케락 소환,0x817A0,"Summons Kerak, consistent with name38/character80",original_ui_20.png inventory row 308; pointer 0x817A0; V375 decoded current='케락 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:39,PASS_SEMANTIC,NONE,<N:ｌ:5>モフリーへを召喚します,모프리 소환,0x817A4,"Summons Mofri, consistent with name39/character82",original_ui_20.png inventory row 309; pointer 0x817A4; V375 decoded current='모프리 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:40,PASS_SEMANTIC,NONE,<N:ｌ:5>フウジンへを召喚します,후우진 소환,0x817A8,"Summons Fujin, consistent with name40/character83",original_ui_20.png inventory row 310; pointer 0x817A8; V375 decoded current='후우진 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:41,PASS_SEMANTIC,NONE,<N:ｌ:5>ラ<N:｣:11>ジンへを召喚します,라이진 소환,0x817AC,"Summons Raijin, consistent with name41/character84",original_ui_20.png inventory row 311; pointer 0x817AC; V375 decoded current='라이진 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:42,PASS_SEMANTIC,NONE,<N:ｌ:5>へモジーへを召喚します,헤모지 소환,0x817B0,"Summons Hemoji, consistent with name42/character87",original_ui_20.png inventory row 312; pointer 0x817B0; V375 decoded current='헤모지 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:43,CONFIRMED_DEFECT,LOW,<N:ｌ:5>オトンへを召喚します,오톤 소환,0x817B4,Original summons Odon; current Oton repeats voiced DO misread from name43/character85,original_ui_20.png inventory row 313; pointer 0x817B4; V375 decoded current='오톤 소환',Approve corrected wording/name before edits; verify all counterpart labels and final display,skills_characters_review.csv
skill_description:44,PASS_SEMANTIC,NONE,モンスターを調ベます,몬스터 정보 조사,0x817B8,Inspects monsters: target preserved,original_ui_20.png inventory row 314; pointer 0x817B8; V375 decoded current='몬스터 정보 조사',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:45,PASS_SEMANTIC,NONE,<N:ｌ:5>ちょこへを召喚します,초코 소환,0x817BC,"Summons Choko, consistent with name45/character86",original_ui_20.png inventory row 315; pointer 0x817BC; V375 decoded current='초코 소환',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:46,PASS_SEMANTIC,NONE,味方を回復します,아군 회복,0x817C0,Recovers allies: target preserved,original_ui_20.png inventory row 316; pointer 0x817C0; V375 decoded current='아군 회복',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:47,NEEDS_SOURCE_CONFIRMATION,MEDIUM,行けないところに<N:ｴ:24>かを造ります,갈 수 없는 곳에 다리 생성,0x817C4,Original creates FLOOR in inaccessible places; current bridge claims narrower structure. Confirm original placement effect,original_ui_20.png inventory row 317; pointer 0x817C4; V375 decoded current='갈 수 없는 곳에 다리 생성',Inspect original effect/consumer behavior to resolve added claim,skills_characters_review.csv
skill_description:48,PASS_SEMANTIC,NONE,ラ<N:｣:11>ジンとの合体魔法,라이진과 합체 마법,0x817C8,Combination magic WITH RAIJIN: partner preserved,original_ui_20.png inventory row 318; pointer 0x817C8; V375 decoded current='라이진과 합체 마법',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:49,PASS_SEMANTIC,NONE,フウジンとの合体魔法,후우진과 합체 마법,0x817CC,Combination magic WITH FUJIN: partner preserved,original_ui_20.png inventory row 319; pointer 0x817CC; V375 decoded current='후우진과 합체 마법',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:50,PASS_SEMANTIC,NONE,敵に乗り移れます,적에게 빙의,0x817D0,Possesses enemy: target preserved,original_ui_20.png inventory row 320; pointer 0x817D0; V375 decoded current='적에게 빙의',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
skill_description:51,PASS_SEMANTIC,NONE,まわりに手裏剣をばらまきます,주변에 수리검 난사,0x817D4,Scatters shuriken around self: area preserved,original_ui_21.png inventory row 321; pointer 0x817D4; V375 decoded current='주변에 수리검 난사',Semantic comparison only; separate CPU/render/game regression required,skills_characters_review.csv
