canonical_row,confidence,current_choice_count,current_expanded_hex,current_korean,current_unknown,end,expansion_error,file,finding,id,offset,original_choice_count,original_hex,original_japanese,scope,sources,status
1705,high,0,8f4501a1693cdd02a1a130dd7b0306a114ddcd0ea11f6104d1,라마다 승려:  스파이는 어디에 있었지?,,282813,,6/S6054.DAT,,6/S6054.DAT:450AC,282796,0,5764678425e60147a36528542e231b1f3c,"ラマダ僧 
スパイはどこにいた？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1706,high,4,e503dd2f70451ea1e601e50330dd2c2e09e601e503098f8f8330e601e503dd38dde9a1,<CTRL:E503>미르마나 |<CTRL:E503>스메리아|<CTRL:E503>아라라토스|<CTRL:E503>카델 ,,282904,,6/S6054.DAT,,6/S6054.DAT:450F6,282870,4,e503dd3a5364317ce601e50347786b42e601e5034257575c47e601e503dd56318153,"<CTRL:E5:03>ミルマーナ
<CTRL:E5:03>スメリア
<CTRL:E5:03>アララトス
<CTRL:E5:03>カーデル",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1707,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,282988,,6/S6054.DAT,,6/S6054.DAT:45160,282976,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1708,high,0,8f4501a1693cdd02a1a18c03ddc8a18103020fa1ddafdd8226a15fdda8350cd1,라마다 승려:  세이브 데이터의 문양은 무엇인가?,,283067,,6/S6054.DAT,,6/S6054.DAT:4519E,283038,0,5764678425e601dd6031c98131621c6034dda153231d29211b221c283c,"ラマダ僧 
セーフデータのシンボルになつているのは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1709,high,4,e5030958a1e601e503dd0cdd0cdd42e601e503dd7f03dde0a1d51ce601e503ddc35504a1,<CTRL:E503>아크 |<CTRL:E503>쿠쿠루|<CTRL:E503>타이틀 로고|<CTRL:E503>헤모지 ,,283156,,6/S6054.DAT,,6/S6054.DAT:451F4,283124,4,e50342314ee601e5034e4e53e601e50362655c53a2dd3ce601e503dd3b5f7f31,"<CTRL:E5:03>アーク
<CTRL:E5:03>ククル
<CTRL:E5:03>タイトルロゴ
<CTRL:E5:03>へモジー",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1710,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,283240,,6/S6054.DAT,,6/S6054.DAT:4525C,283228,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1711,high,0,8f4501a1693cdd02a1a130dd2c2e09a10186dd7f860ea11f06a1dde5a1deba53a134dd220fa103de3826d1,라마다 승려:  스메리아 다운타운에 있는 술 취한 사람의 이름은?,,283322,,6/S6054.DAT,,6/S6054.DAT:4529A,283290,0,5764678425e60147786b421c677134627134231b223d2975331b1cde26ae283c,"ラマダ僧 
スメリアのダウンタウンにいるよつっらいの名前は？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1712,high,4,e50346dd385583e601e50349455583e601e503494546ddb3e601e503494529dd7f,<CTRL:E503>오카모토|<CTRL:E503>야마모토|<CTRL:E503>야마오키|<CTRL:E503>야마시타,,283409,,6/S6054.DAT,,6/S6054.DAT:452F2,283378,4,e5038fbc5f5ce601e503bb645f5ce601e503bb648fdd4ee601e503bb646062,"<CTRL:E5:03>オカモト
<CTRL:E5:03>ヤマモト
<CTRL:E5:03>ヤマオキ
<CTRL:E5:03>ヤマシタ",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1713,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,283494,,6/S6054.DAT,,6/S6054.DAT:4535A,283482,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1714,high,0,8f4501693cdd02a1a10958dd96dd1217a1dd5fdd7926d1a1,라마다승려:  아크더래드 속편은? ,,283566,,6/S6054.DAT,,6/S6054.DAT:45398,283544,0,5764678425e60142314eddc85782951c6a3e8a2d283c,"ラマダ僧 
アークザラットのぞくへんは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1715,high,4,e5031edd5c01e601e5031e990433e601e5031e465404a1e601e5031cddec,<CTRL:E503>나온다|<CTRL:E503>나올지도|<CTRL:E503>나오겠지 |<CTRL:E503>고민,,283650,,6/S6054.DAT,,6/S6054.DAT:453E6,283622,4,e5033022e601e50330222038e601e50330221c3028e601e5031d40b5,"<CTRL:E5:03>でる
<CTRL:E5:03>でるかも
<CTRL:E5:03>でるのでは
<CTRL:E5:03>なやむ",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1716,high,0,8f4501693cdd02a1a131dea0a9311b03dd51d1a1,라마다승려:  정답!정말이냐? ,,283740,,6/S6054.DAT,,6/S6054.DAT:4544A,283722,0,5764678425e601c7dd34020292dd42351d3c,"ラマダ僧 
正解!!本当だな？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1717,high,0,8f4501a1693cdd02a1a10958dd96dd1217a166dd64dd3f26d1,라마다 승려:  아크더래드 제작진은?,,283812,,6/S6054.DAT,,6/S6054.DAT:4548E,283790,0,5764678425e60142314eddc85782951c476282a6283c,"ラマダ僧 
アークザラットのスタッフは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1718,high,4,e5034a9e91a1e601e5030b9191a1e601e5030b9e91a1e601e5031cddec,<CTRL:E503>150 |<CTRL:E503>200 |<CTRL:E503>250 |<CTRL:E503>고민,,283897,,6/S6054.DAT,,6/S6054.DAT:454DC,283868,4,e50312161152e601e50313111152e601e50313161152e601e5031d40b5,"<CTRL:E5:03>150人
<CTRL:E5:03>200人
<CTRL:E5:03>250人
<CTRL:E5:03>なやむ",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1719,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,283982,,6/S6054.DAT,,6/S6054.DAT:45542,283970,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1720,high,0,8f4501a1693cdd02a1a150330fa17ca1dd586c0e06a134dd27a10419a19e91de50a1dd254f03212121a1,라마다 승려:  수도의 군 본부에는 사실 지하 50층 던전이... ,,284071,,6/S6054.DAT,,6/S6054.DAT:45580,284032,0,5764678425e601deddde981cba8fa6dd0347232824de372890701611ddb21c67347f69342a2c2c,"ラマダ僧 
首都の軍オフィスには、実は地下50階のダンジョンが・・",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1721,high,4,e5031f01e601e5037101e601e503380a3ca1dd0f01e601e5030c3ca1dd0f01,<CTRL:E503>있다|<CTRL:E503>없다|<CTRL:E503>만들려 했다|<CTRL:E503>가려 했다,,284159,,6/S6054.DAT,,6/S6054.DAT:455E0,284128,4,e5033f22e601e5031d1be601e503ddef391f20291fe601e50374441f20291f,"<CTRL:E5:03>ある
<CTRL:E5:03>ない
<CTRL:E5:03>作りたかつた
<CTRL:E5:03>行きたかつた",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1722,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,284244,,6/S6054.DAT,,6/S6054.DAT:45648,284232,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1723,high,0,8f4501a1693cdd02a1a18add09a1dd254f0fa1de2719de500ea11f06a11826d1,라마다 승려:  유적 던전의 최하층에 있는 것은?,,284322,,6/S6054.DAT,,6/S6054.DAT:45686,284294,0,5764678425e601dd8fdd9d67347f69341c8ede2c70231b22381c283c,"ラマダ僧 
遺跡ダンジョンの一番下にいるものは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1724,high,4,e503dd2432e601e5031532e601e503144da132e601e503dd06de33,<CTRL:E503>저거|<CTRL:E503>그거|<CTRL:E503>어느 거|<CTRL:E503>비밀,,284402,,6/S6054.DAT,,6/S6054.DAT:456DA,284378,4,e5033f32e601e5034132e601e5035432e601e5031d1b1e73,"<CTRL:E5:03>あれ
<CTRL:E5:03>それ
<CTRL:E5:03>どれ
<CTRL:E5:03>ないしょ",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1725,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,284486,,6/S6054.DAT,,6/S6054.DAT:4573A,284474,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1726,high,0,8f4501a1693cdd02a1a18f4501340fa1ddaf03a1dd89dd9b0da177a1940ea1600306a134dd2226a1def4a1dd34350cd1,라마다 승려:  라마다사의 문이 열렸을 때 안에 보이는 사람은 몇 명인가?,,284572,,6/S6054.DAT,,6/S6054.DAT:45778,284536,0,5764678425e601576467dd9e303699332adde01b1f364423dd6423a04622521cded7283c,"ラマダ僧 
ラマダ寺でとびらが開いたときに中に見える人の数は？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1727,high,4,e5030b91a1e601e5030b4aa1e601e5030b0ba1e601e5030b27a1,<CTRL:E503>20 |<CTRL:E503>21 |<CTRL:E503>22 |<CTRL:E503>23 ,,284654,,6/S6054.DAT,,6/S6054.DAT:457D4,284628,4,e503131152e601e503131252e601e503131352e601e503131452,"<CTRL:E5:03>20人
<CTRL:E5:03>21人
<CTRL:E5:03>22人
<CTRL:E5:03>23人",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1728,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,284738,,6/S6054.DAT,,6/S6054.DAT:45836,284726,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1729,high,0,8f4501a1693cdd02a1a130dd9a25de010e25a1960c8f0ca1dd5626a10903dd5e26d1a1a1,라마다 승려:  스톤서클에서 촌가라가 찾은 아이템은?  ,,284821,,6/S6054.DAT,,6/S6054.DAT:45874,284788,0,5764678425e601475c313477314e53306c6934dd02572aa045491f4265dbd8283c,"ラマダ僧 
ストーンサークルでチョンガラが見つけたアイテムは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1730,high,4,e50337dd35ddcfa1a1e601e5031c56a1a1a1a1a1a1e601e503de561520dd3fa1a1e601e503de5f8fde328d,<CTRL:E503>대단함  |<CTRL:E503>고장      |<CTRL:E503>찌그러진  |<CTRL:E503>달라붙음,,284919,,6/S6054.DAT,,6/S6054.DAT:458CE,284878,4,e5032b791b4265dbd8e601e5032e43321f4265dbd8e601e50345ca321f4265dbd8e601e5034c584c58,"<CTRL:E5:03>すごいアイテム
<CTRL:E5:03>こわれたアイテム
<CTRL:E5:03>つぶれたアイテム
<CTRL:E5:03>ねばねば",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1731,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,285004,,6/S6054.DAT,,6/S6054.DAT:45940,284992,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1732,high,0,8f4501a1693cdd02a1a139dd400fa1dd5d2eddc426a15fdda8350cd1,라마다 승려:  초코의 머리빛은 무엇인가?,,285074,,6/S6054.DAT,,6/S6054.DAT:4597E,285054,0,5764678425e6014b732e1c206d1c491c1b55283c,"ラマダ僧 
ちょこのかみのけのいろは？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1733,high,4,e503dd57de74e601e50334318ba1dda6ddc4a1e601e503dd2726a1de20dd28e601e503dd5587d1a1a1,<CTRL:E503>노랑|<CTRL:E503>사정상 갈빛 |<CTRL:E503>실은 빨강|<CTRL:E503>누구?  ,,285168,,6/S6054.DAT,,6/S6054.DAT:459CA,285130,4,e503441b55e601e50343493f29214b481b55e601e50392dd42283f20e601e50341322835323c,"<CTRL:E5:03>きいろ
<CTRL:E5:03>わけあつてちゃいろ
<CTRL:E5:03>本当はあか
<CTRL:E5:03>それはだれ？",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1734,high,0,8f4501693cdd02a1a131dea0a9a1,라마다승려:  정답! ,,285252,,6/S6054.DAT,,6/S6054.DAT:45A38,285240,0,5764678425e601c7dd340202,"ラマダ僧 
正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1735,high,0,8f4501693cdd02a1a131dea0a9a9a1,라마다승려:  정답!! ,,285325,,6/S6054.DAT,,6/S6054.DAT:45A80,285312,0,5764678425e60150c7dd340202,"ラマダ僧 
大正解!!",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1736,high,0,8f4501693cdd02a1a1ddaf6636a155dd21a1ddb1deb6a1dd16a17e0ca1dd8f8d030121a18b4ed5a103dd8ea1404521a1,라마다승려:  문제를 모두 맞힌 건 네가 처음이다. 상으로 이걸 주마. ,,285430,,6/S6054.DAT,,6/S6054.DAT:45AC8,285384,0,5764678425e601851c382d351b23dd0821c7dd341e1f1c283b27462ade6c51213537dd052699232e322f40552637,"ラマダ僧 
私のもんだいに全て正解したのはおまえが初めてだ。ほうびにこれをやろう。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1737,high,0,8f4501a1693cdd02a1a147a1ddaf6636a155dd21a1ddb1deb6a134dd2226a17e0ca1dd21a19b110121a18b4ed5a103dd8ea1404521,라마다 승려:  내 문제를 모두 맞힌 사람은 네가 두 번째다. 상으로 이걸 주마.,,285529,,6/S6054.DAT,,6/S6054.DAT:45B2C,285484,0,5764678425e601851c382d351b23dd0821c7dd341e1f1c283b27462a1352513537dd052699232e322f40552637,"ラマダ僧 
私のもんだいに全て正解したのはおまえが2人めだ。ほうびにこれをやろう。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1738,high,0,1c370fa1dd460436a1dd19dd2d2d070121a1a1,고대의 반지를 받았습니다.  ,,285629,,6/S6054.DAT,,6/S6054.DAT:45BAA,285610,0,5bdd69dda81cdd0499435a2f38331b271e1f37,<G:90>古代のゆびわ<G:89>をもらいました。,choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1739,high,0,03dd2fa10c041ca11f04a1784ddd51d1a1de842e04a1458f21a1a1a1,이미 가지고 있지 않느냐? 놀리지 마라.   ,,285712,,6/S6054.DAT,,6/S6054.DAT:45BF4,285684,0,369f291f2a243826dd0929211b2230281d1b203c7d40202b301d1b37,と思つたが、もう持つているではないか？ひやかすでない。,choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1740,high,0,8cdd110e06a131510fa172a11b1ca155dd21a1554e3aa1de24dd180ca11edd7f1e06a17203a1de4fa11f011ca10a610121,세계에는 정령의 돌 말고 모두 모으면 효과가 나타나는 돌이 또 있다고 들었다.,,285811,,6/S6054.DAT,,6/S6054.DAT:45C42,285762,0,2e1ccedd122328244d4f1c943638268e4524dd0821dd5a51222e36233d2921ddc1dd1f2a3f33433222942a3f2236d33e37,この世界には、精霊の石ともう一つ、全て集めることによつて効果があらわれる石があると聞く。,choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1741,high,0,15a17226a155dd540c0a0da18edd540e25a1872ba1dd81a18e3753a17403a1ddd918030121,그 돌은 모험가들을 위험에서 구해 줄 위대한 힘이 될것이다.,,285899,,6/S6054.DAT,,6/S6054.DAT:45CA6,285862,0,411c942824d226492d1e481f4b2fde18de4020332b3e2624501b1d2261361d22303f552637,その石は、ぼうけんしゃたちを危険からすくう、大いなる力となるであろう。,choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1742,high,0,8f4501a1693cdd02a1ddf28ba1dd33dd090de6010c041ca1dd31dd32195d294621,라마다 승려: 항상 목적을|가지고 행동하십시오.,,285980,,6/S6054.DAT,,6/S6054.DAT:45D02,285954,0,5764678425e601de6823acdd532fdd09292174dc2b222a3d1b37,"ラマダ僧 
常に目的を持つて行動するがよい。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1743,high,0,8f4501a1693cdd02a1a1dde0dd9b0438b3a1dd57dd2b26a13531194521a1a1,"라마다 승려:  틀렸지만, 노력은 인정하마.  ",,286062,,6/S6054.DAT,,6/S6054.DAT:45D52,286034,0,5764678425e601413228274b2a1b352a242a2d5839286d36513d2637,"ラマダ僧 
それはまちがいだが、がんばりはみとめよう。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1744,high,0,8f4501a1693cdd02a1a1152007a103180da1404521a1,라마다 승려:  그러니 이것을 주마. ,,286131,,6/S6054.DAT,,6/S6054.DAT:45DA0,286112,0,5764678425e6013d2921242e322f3f9c3d2637,"ラマダ僧 
よつて、これをあげよう。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1745,high,0,720da1dd19dd2d2d070121,돌을 받았습니다.,,286197,,6/S6054.DAT,,6/S6054.DAT:45DEA,286186,0,5b945a2f38331b271e1f37,<G:90>石<G:89>をもらいました。,choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1746,high,0,8f4501a1693cdd02a1a150dd3103a16cdd7a53a118a1dd5a2d070121e6010129a1dd5609465d294621,라마다 승려:  수행이 부족한 것 같습니다.|다시 찾아오십시오.,,286287,,6/S6054.DAT,,6/S6054.DAT:45E2E,286254,0,5764678425e601ddbf742ade9b391d1b3d263537e60156dd851e213e222a3d1b37,"ラマダ僧 
修行が足りないようだ。
出直してくるがよい。",choice_or_quiz,"['story_corpus', 'script_original_full', 'quiz107']",UNREVIEWED
1784,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,294279,,7/S7011.DAT,,7/S7011.DAT:47D5A,294234,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1786,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294405,,7/S7011.DAT,,7/S7011.DAT:47DD4,294356,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1787,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294494,,7/S7011.DAT,,7/S7011.DAT:47E2C,294444,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1788,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,294559,,7/S7011.DAT,,7/S7011.DAT:47E86,294534,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1790,high,2,e50376dd0ea1e601e5031538a1a1a1,<CTRL:E503>출발 |<CTRL:E503>그만   ,,294981,,7/S7011.DAT,,7/S7011.DAT:48036,294966,2,e50356762b22e601e50356761e1d1b,"<CTRL:E5:03>出発する
<CTRL:E5:03>出発しない",choice_or_quiz,"['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']",UNREVIEWED
1801,medium,4,e502defa4b23defadefadefa66e600e502285ddefadefadefa66e600e5028616200fa1e600e502a1302646a1e600,<CTRL:E502> 뒤    제<CTRL:E600><CTRL:E502>자십   제<CTRL:E600><CTRL:E502>운어러의 <CTRL:E600><CTRL:E502> 스은오 <CTRL:E600>,,290183,,7/S7012.DAT,,7/S7012.DAT:46D5A,290138,4,e502ddd27d32de46de04dd3ab4e600e5028997de46de04dd3ab4e600e502da252a4d2de600e502383156752de6,<CTRL:E5:02>値ひれ究投ミ恵<CTRL:E6:00><CTRL:E5:02>場ふ究投ミ恵<CTRL:E6:00><CTRL:E5:02>年 が精ん<CTRL:E6:00><CTRL:E5:02>もー出っん<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1803,medium,4,e502a13a4b2332defae600e502defa5a2c178032defae600e5029d1a305e17defa32defae600e502e93105defa17defae600,<CTRL:E502> 면뒤 거 <CTRL:E600><CTRL:E502> 덕요드변거 <CTRL:E600><CTRL:E502>심여스도드 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,290309,,7/S7012.DAT,,7/S7012.DAT:46DD4,290260,4,e5024a7e7d32b0dd18e600e502dd37448b27d2b0dd18e600e502a6676f4c27ddcbb0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>じ者ひれ話空<CTRL:E6:00><CTRL:E5:02>運き臣まぼ話空<CTRL:E6:00><CTRL:E5:02>フダレねま負話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1804,medium,4,e502234d4d1ca132defae600e502234bdd05175e8332defae600e502defa17defa5a32defae600e502e93105defa17defae600,<CTRL:E502> 느느고 거 <CTRL:E600><CTRL:E502> 뒤라드도토거 <CTRL:E600><CTRL:E502> 드 덕거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,290398,,7/S7012.DAT,,7/S7012.DAT:46E2C,290348,4,e502325454514ab0dd18e600e502327ddd39274cd1b0dd18e600e502ddcc27dd8544b0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>れどどめじ話空<CTRL:E6:00><CTRL:E5:02>れひヴまねコ話空<CTRL:E6:00><CTRL:E5:02>必ま直き話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
1805,medium,2,e502134d17dd21defa32defae600e502e93105defa17defae600,<CTRL:E502> 느드두 거 <CTRL:E600><CTRL:E502>대  드 <CTRL:E600>,,290463,,7/S7012.DAT,,7/S7012.DAT:46E86,290438,2,e502285427dd68df4ab0dd18e600e502dd341bdf2727dd0ae6,<CTRL:E5:02>はどま受金話空<CTRL:E6:00><CTRL:E5:02>解い装ま火<CTRL:E6:00>,choice_or_quiz,"['story_corpus', 'script_original_full']",UNREVIEWED
