pointer_offset,v319_value,v320_value,v320b_value,category,confirmed_text_pool
0x79A34,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x79A38,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x79A3C,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x79A40,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x79A44,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x79A48,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x79A4C,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x79A50,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x79A54,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x79A58,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x79A5C,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x79A60,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x79A64,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x79A68,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x79A6C,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x79A70,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x79A74,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x79A78,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x79A7C,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x79A80,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x79A84,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x79A88,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x79A8C,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x79A90,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x79A94,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x79A98,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x79A9C,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x79AA0,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x79AC4,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x79AC8,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x79AD0,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x79AD4,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x79B28,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x79B30,0x801942C4,0xD3104254,0x801942C4,unclassified_pointer,False
0x79B38,0x8016D750,0xD39ED7AA,0x8016D750,unclassified_pointer,False
0x79B40,0x801942C4,0xD3104254,0x801942C4,unclassified_pointer,False
0x79B48,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x79B4C,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x79B50,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x79B54,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x79B58,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x79B5C,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x79B60,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x79B64,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x79B68,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x79B6C,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x79B70,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x79B74,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x79B78,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x79B7C,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x79B80,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x79B84,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x79B88,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x79B8C,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x79B90,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x79B94,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x79B98,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x79B9C,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x79BA0,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x79BA4,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x79BA8,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x79BAC,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x79BB0,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x79BB4,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x79BB8,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x79BBC,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x79BC0,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x79BC4,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x79BC8,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x79BCC,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x79BD0,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x79BD4,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x79BD8,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x79BDC,0x801A8180,0xD31A51D3,0x801A8180,unclassified_pointer,False
0x79BFC,0x80123AC0,0xD34AA1C0,0x80123AC0,unclassified_pointer,False
0x79C00,0x80123B90,0xD34A3B90,0x80123B90,unclassified_pointer,False
0x79C08,0x80123858,0xD34A3858,0x80123858,unclassified_pointer,False
0x79C0C,0x80123B6C,0xD34A3B39,0x80123B6C,unclassified_pointer,False
0x79C60,0x801237F4,0xD34A37F4,0x801237F4,unclassified_pointer,False
0x79C68,0x801943FC,0xD31043FC,0x801943FC,unclassified_pointer,False
0x79C70,0x8016D750,0xD39ED7AA,0x8016D750,unclassified_pointer,False
0x79C78,0x801943FC,0xD31043FC,0x801943FC,unclassified_pointer,False
0x79C80,0x801A7BF0,0xD31A7BF0,0x801A7BF0,unclassified_pointer,False
0x79C84,0x801A7BF8,0xD31A7BF8,0x801A7BF8,unclassified_pointer,False
0x79C88,0x801A7C00,0xD31A0A00,0x801A7C00,unclassified_pointer,False
0x79C8C,0x801A7C08,0xD31A0A08,0x801A7C08,unclassified_pointer,False
0x79C90,0x801A7C18,0xD31A0A9A,0x801A7C18,unclassified_pointer,False
0x79C94,0x801A7C20,0xD31A0A20,0x801A7C20,unclassified_pointer,False
0x79C98,0x801A7C28,0xD31A0A28,0x801A7C28,unclassified_pointer,False
0x79C9C,0x801A7C30,0xD31A0A30,0x801A7C30,unclassified_pointer,False
0x79CA0,0x801A7C38,0xD31A0A38,0x801A7C38,unclassified_pointer,False
0x79CA4,0x801A7C40,0xD31A0AD2,0x801A7C40,unclassified_pointer,False
0x79CA8,0x801A7C48,0xD31A0A48,0x801A7C48,unclassified_pointer,False
0x79CAC,0x801A7C50,0xD31A0AAA,0x801A7C50,unclassified_pointer,False
0x79CB0,0x801A7C58,0xD31A0A58,0x801A7C58,unclassified_pointer,False
0x79CB4,0x801A7C60,0xD31A0AD5,0x801A7C60,unclassified_pointer,False
0x79CB8,0x801A7C68,0xD31A0A38,0x801A7C68,unclassified_pointer,False
0x79CBC,0x801A7C70,0xD31A0A70,0x801A7C70,unclassified_pointer,False
0x79CC0,0x801A7C78,0xD31A0A01,0x801A7C78,unclassified_pointer,False
0x79CC4,0x801A7C90,0xD31A0A90,0x801A7C90,unclassified_pointer,False
0x79CC8,0x801A7C98,0xD31A0A55,0x801A7C98,unclassified_pointer,False
0x79CCC,0x801A7CA0,0xD31A0AA0,0x801A7CA0,unclassified_pointer,False
0x79CD0,0x801A7C80,0xD31A0AD3,0x801A7C80,unclassified_pointer,False
0x79CD4,0x801A7C88,0xD31A0A3D,0x801A7C88,unclassified_pointer,False
0x79CD8,0x801A7CA8,0xD31A0A67,0x801A7CA8,unclassified_pointer,False
0x79CDC,0x801A7CB0,0xD31A0AB0,0x801A7CB0,unclassified_pointer,False
0x79CE0,0x801A7CB8,0xD31A0A99,0x801A7CB8,unclassified_pointer,False
0x79CE4,0x801A7CC0,0xD31A0AC0,0x801A7CC0,unclassified_pointer,False
0x79CE8,0x801A7CC8,0xD31A0A6F,0x801A7CC8,unclassified_pointer,False
0x79CEC,0x801A7C10,0xD31A0A10,0x801A7C10,unclassified_pointer,False
0x79CF0,0x801A7CD0,0xD31A0AD0,0x801A7CD0,unclassified_pointer,False
0x79CF4,0x801A7CD8,0xD31A0AD8,0x801A7CD8,unclassified_pointer,False
0x79CF8,0x801A7CE0,0xD31A7CE0,0x801A7CE0,unclassified_pointer,False
0x79CFC,0x801A7CE8,0xD31A7CE8,0x801A7CE8,unclassified_pointer,False
0x79D00,0x801A7CF0,0xD31A7CF0,0x801A7CF0,unclassified_pointer,False
0x79D04,0x801A7CF8,0xD31A7CF8,0x801A7CF8,unclassified_pointer,False
0x79D08,0x801A7D00,0xD31A7D00,0x801A7D00,unclassified_pointer,False
0x79D0C,0x801A7D08,0xD31A7D08,0x801A7D08,unclassified_pointer,False
0x79D10,0x801A7D10,0xD31A7D10,0x801A7D10,unclassified_pointer,False
0x79D14,0x801A8198,0xD31A5155,0x801A8198,unclassified_pointer,False
0x79D18,0x801A81A0,0xD31A51A0,0x801A81A0,unclassified_pointer,False
0x79FF4,0x80139428,0xD30B4728,0x80139428,unclassified_pointer,False
0x7A01C,0x80135FD0,0xD30B31D0,0x80135FD0,unclassified_pointer,False
0x7A024,0x801363B8,0xD30B9B99,0x801363B8,unclassified_pointer,False
0x7A030,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A034,0x80136504,0xD30B3604,0x80136504,unclassified_pointer,False
0x7A03C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A040,0x801365B8,0xD30B3699,0x801365B8,unclassified_pointer,False
0x7A058,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A05C,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A060,0x80136B40,0xD30B6BD2,0x80136B40,unclassified_pointer,False
0x7A06C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A074,0x80136C38,0xD30B3938,0x80136C38,unclassified_pointer,False
0x7A078,0x80135FD0,0xD30B31D0,0x80135FD0,unclassified_pointer,False
0x7A084,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A088,0x80136CDC,0xD30B39DC,0x80136CDC,unclassified_pointer,False
0x7A08C,0x80135FD0,0xD30B31D0,0x80135FD0,unclassified_pointer,False
0x7A098,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A09C,0x80137FB4,0xD30B7F66,0x80137FB4,unclassified_pointer,False
0x7A0A4,0x801380EC,0xD30B80EC,0x801380EC,unclassified_pointer,False
0x7A0A8,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A0AC,0x80137D14,0xD30B7D14,0x80137D14,unclassified_pointer,False
0x7A0B4,0x80138164,0xD30B5164,0x80138164,unclassified_pointer,False
0x7A0B8,0x801381E8,0xD30B81E8,0x801381E8,unclassified_pointer,False
0x7A0BC,0x801380EC,0xD30B80EC,0x801380EC,unclassified_pointer,False
0x7A0C0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A0C4,0x80137D14,0xD30B7D14,0x80137D14,unclassified_pointer,False
0x7A0C8,0x801380EC,0xD30B80EC,0x801380EC,unclassified_pointer,False
0x7A0CC,0x8013828C,0xD30B4F8C,0x8013828C,unclassified_pointer,False
0x7A1F8,0x801372C8,0xD30B046F,0x801372C8,unclassified_pointer,False
0x7A1FC,0x80137304,0xD30B7304,0x80137304,unclassified_pointer,False
0x7A204,0x8013737C,0xD30B730A,0x8013737C,unclassified_pointer,False
0x7A208,0x80137514,0xD30B4614,0x80137514,unclassified_pointer,False
0x7A20C,0x801375C8,0xD30B466F,0x801375C8,unclassified_pointer,False
0x7A210,0x80137644,0xD30B5044,0x80137644,unclassified_pointer,False
0x7A214,0x80137750,0xD30B37AA,0x80137750,unclassified_pointer,False
0x7A218,0x801377D4,0xD30B3745,0x801377D4,unclassified_pointer,False
0x7A2F4,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A2F8,0x80137880,0xD30B01D3,0x80137880,unclassified_pointer,False
0x7A2FC,0x8013791C,0xD30B491C,0x8013791C,unclassified_pointer,False
0x7A300,0x80137AF8,0xD30B7AF8,0x80137AF8,unclassified_pointer,False
0x7A35C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A360,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A364,0x80138398,0xD30B3555,0x80138398,unclassified_pointer,False
0x7A36C,0x801384FC,0xD30B84FC,0x801384FC,unclassified_pointer,False
0x7A374,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A378,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A384,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A388,0x801389A4,0xD30B2890,0x801389A4,unclassified_pointer,False
0x7A38C,0x80138BE4,0xD30B8BE4,0x80138BE4,unclassified_pointer,False
0x7A390,0x80138A18,0xD30B609A,0x80138A18,unclassified_pointer,False
0x7A398,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A39C,0x801389A4,0xD30B2890,0x801389A4,unclassified_pointer,False
0x7A3A4,0x80138CA8,0xD30B8C67,0x80138CA8,unclassified_pointer,False
0x7A3A8,0x80138B28,0xD30B2C28,0x80138B28,unclassified_pointer,False
0x7A3B0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A3B4,0x80138E08,0xD30B6908,0x80138E08,unclassified_pointer,False
0x7A3BC,0x80138EA4,0xD30B6990,0x80138EA4,unclassified_pointer,False
0x7A3C0,0x801389A4,0xD30B2890,0x801389A4,unclassified_pointer,False
0x7A3C4,0x80138BE4,0xD30B8BE4,0x80138BE4,unclassified_pointer,False
0x7A3C8,0x80138A18,0xD30B609A,0x80138A18,unclassified_pointer,False
0x7A3D0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A3D4,0x80139174,0xD30B612B,0x80139174,unclassified_pointer,False
0x7A3D8,0x80138F60,0xD30B0CD5,0x80138F60,unclassified_pointer,False
0x7A3DC,0x80138FB4,0xD30B0C66,0x80138FB4,unclassified_pointer,False
0x7A3E4,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A3EC,0x80139094,0xD30B9047,0x80139094,unclassified_pointer,False
0x7A3F4,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A3F8,0x80139234,0xD30B1B34,0x80139234,unclassified_pointer,False
0x7A400,0x8013929C,0xD30B1BA1,0x8013929C,unclassified_pointer,False
0x7A404,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A408,0x801392FC,0xD30B92FC,0x801392FC,unclassified_pointer,False
0x7A410,0x80139370,0xD30B3C70,0x80139370,unclassified_pointer,False
0x7A41C,0x80133F38,0xD30B3F38,0x80133F38,unclassified_pointer,False
0x7A420,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7A424,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7A428,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7A430,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7A438,0x80145148,0xD3141C48,0x80145148,unclassified_pointer,False
0x7A440,0x80145CE8,0xD3145CE8,0x80145CE8,unclassified_pointer,False
0x7A444,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A448,0x8013954C,0xD30B094C,0x8013954C,unclassified_pointer,False
0x7A44C,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A450,0x80135FD0,0xD30B31D0,0x80135FD0,unclassified_pointer,False
0x7A4F4,0x80154CF8,0xD3574CF8,0x80154CF8,unclassified_pointer,False
0x7A4F8,0x80154F80,0xD35715D3,0x80154F80,unclassified_pointer,False
0x7A4FC,0x80154DC8,0xD3570F6F,0x80154DC8,unclassified_pointer,False
0x7A50C,0x80154E28,0xD3571428,0x80154E28,unclassified_pointer,False
0x7A510,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A514,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A518,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A51C,0x80139670,0xD30B5F70,0x80139670,unclassified_pointer,False
0x7A568,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A56C,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A570,0x801399E8,0xD30B99E8,0x801399E8,unclassified_pointer,False
0x7A5BC,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A5C0,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A5C4,0x80139B4C,0xD30B7C4C,0x80139B4C,unclassified_pointer,False
0x7A5D0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A5D4,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A5DC,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A5E0,0x80139DC0,0xD30B6BC0,0x80139DC0,unclassified_pointer,False
0x7A5E4,0x80139E3C,0xD30B58D1,0x80139E3C,unclassified_pointer,False
0x7A5E8,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A5F4,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A5F8,0x80139EC8,0xD30B586F,0x80139EC8,unclassified_pointer,False
0x7A5FC,0x80139EE8,0xD30B9EE8,0x80139EE8,unclassified_pointer,False
0x7A604,0x80139DC0,0xD30B6BC0,0x80139DC0,unclassified_pointer,False
0x7A60C,0x80139E3C,0xD30B58D1,0x80139E3C,unclassified_pointer,False
0x7A610,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A618,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A61C,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A624,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A628,0x80139F74,0xD30B742B,0x80139F74,unclassified_pointer,False
0x7A630,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A63C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A640,0x80139EC8,0xD30B586F,0x80139EC8,unclassified_pointer,False
0x7A644,0x80139EE8,0xD30B9EE8,0x80139EE8,unclassified_pointer,False
0x7A64C,0x80139F74,0xD30B742B,0x80139F74,unclassified_pointer,False
0x7A658,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A660,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A664,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A66C,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A670,0x8013A04C,0xD30BA04C,0x8013A04C,unclassified_pointer,False
0x7A678,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A684,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A688,0x80139EC8,0xD30B586F,0x80139EC8,unclassified_pointer,False
0x7A68C,0x80139EE8,0xD30B9EE8,0x80139EE8,unclassified_pointer,False
0x7A694,0x8013A04C,0xD30BA04C,0x8013A04C,unclassified_pointer,False
0x7A6A0,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A6B8,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A6BC,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A6C4,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A6C8,0x8013A114,0xD30B7114,0x8013A114,unclassified_pointer,False
0x7A6CC,0x8013A198,0xD30B7155,0x8013A198,unclassified_pointer,False
0x7A6D4,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A6E0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A6E4,0x80139EC8,0xD30B586F,0x80139EC8,unclassified_pointer,False
0x7A6E8,0x80139EE8,0xD30B9EE8,0x80139EE8,unclassified_pointer,False
0x7A6F0,0x8013A114,0xD30B7114,0x8013A114,unclassified_pointer,False
0x7A6F8,0x8013A198,0xD30B7155,0x8013A198,unclassified_pointer,False
0x7A700,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A708,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A70C,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A714,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A718,0x8013A2F8,0xD30BA2F8,0x8013A2F8,unclassified_pointer,False
0x7A724,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A728,0x80139EC8,0xD30B586F,0x80139EC8,unclassified_pointer,False
0x7A72C,0x80139EE8,0xD30B9EE8,0x80139EE8,unclassified_pointer,False
0x7A734,0x8013A2F8,0xD30BA2F8,0x8013A2F8,unclassified_pointer,False
0x7A74C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A750,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A758,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A75C,0x801361BC,0xD30B2DBC,0x801361BC,unclassified_pointer,False
0x7A774,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A780,0x8013A608,0xD30B9D08,0x8013A608,unclassified_pointer,False
0x7A79C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A7A4,0x8013A6C0,0xD30B9DC0,0x8013A6C0,unclassified_pointer,False
0x7A7AC,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A7B0,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A7B4,0x8013A878,0xD30B6701,0x8013A878,unclassified_pointer,False
0x7A7C0,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A7CC,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A7D0,0x8013A980,0xD30B19D3,0x8013A980,unclassified_pointer,False
0x7A7D4,0x8013A9E0,0xD30BA9E0,0x8013A9E0,unclassified_pointer,False
0x7A7EC,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A7F0,0x8013AAE8,0xD30BAAE8,0x8013AAE8,unclassified_pointer,False
0x7A7F4,0x80135FD0,0xD30B31D0,0x80135FD0,unclassified_pointer,False
0x7A7F8,0x8013AC04,0xD30BAC04,0x8013AC04,unclassified_pointer,False
0x7A7FC,0x8013AC24,0xD30BAC24,0x8013AC24,unclassified_pointer,False
0x7A804,0x8013ACA4,0xD30BAC90,0x8013ACA4,unclassified_pointer,False
0x7A808,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A80C,0x8013ACE4,0xD30BACE4,0x8013ACE4,unclassified_pointer,False
0x7A818,0x8013A6C0,0xD30B9DC0,0x8013A6C0,unclassified_pointer,False
0x7A81C,0x8013AD90,0xD30B8190,0x8013AD90,unclassified_pointer,False
0x7A82C,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A830,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A838,0x8013AE1C,0xD30B781C,0x8013AE1C,unclassified_pointer,False
0x7A83C,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A844,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A850,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A854,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A85C,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A860,0x8013AEA4,0xD30B7890,0x8013AEA4,unclassified_pointer,False
0x7A864,0x8013AF0C,0xD30B320C,0x8013AF0C,unclassified_pointer,False
0x7A86C,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A878,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A87C,0x801468EC,0xD31468EC,0x801468EC,unclassified_pointer,False
0x7A880,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A884,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A888,0x8013B090,0xD30BB090,0x8013B090,unclassified_pointer,False
0x7A890,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A894,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7A8A0,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A8A4,0x80139D1C,0xD30B6B1C,0x80139D1C,unclassified_pointer,False
0x7A8AC,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A8B0,0x8013B184,0xD30B7206,0x8013B184,unclassified_pointer,False
0x7A8B8,0x8013A8FC,0xD30BA8FC,0x8013A8FC,unclassified_pointer,False
0x7A8C4,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A8C8,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A8CC,0x8013B20C,0xD30B6C0C,0x8013B20C,unclassified_pointer,False
0x7A920,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
0x7A924,0x8013B61C,0xD30B7A1C,0x8013B61C,unclassified_pointer,False
0x7A928,0x8013B63C,0xD30B7AD1,0x8013B63C,unclassified_pointer,False
0x7A92C,0x80138354,0xD30B3554,0x80138354,unclassified_pointer,False
0x7A934,0x80136004,0xD30BD504,0x80136004,unclassified_pointer,False
0x7A93C,0x8013B2D0,0xD30B6CD0,0x8013B2D0,unclassified_pointer,False
0x7A948,0x80146B48,0xD3146B48,0x80146B48,unclassified_pointer,False
0x7A950,0x80137BAC,0xD30B18AC,0x80137BAC,unclassified_pointer,False
